"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","x_ref","y_ref","yaw_ref","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
2.54731,0.650339,0.568515,525.075,0.160625,0.112536,0.049595,2.60937,0.968306,0.710672,0.250638,0.137412,525.097,2.55246,0.653856,0.570752,525.107,0.19167,0.123115,0.0857078
2.55246,0.653856,0.570752,525.107,0.19167,0.123115,0.0857078,2.60937,0.968306,0.710672,0.244475,0.135726,525.124,2.55888,0.657855,0.573102,525.137,0.227332,0.142043,0.0674635
2.55888,0.657855,0.573102,525.137,0.227332,0.142043,0.0674635,2.60937,0.968306,0.710672,0.236891,0.133954,525.155,2.56346,0.660747,0.574153,525.165,0.228994,0.14647,0.0465691
2.56574,0.662214,0.574598,525.165,0.226426,0.146218,0.0446207,2.60937,0.968306,0.710672,0.228755,0.132826,525.18,2.57022,0.665167,0.575423,525.19,0.222087,0.148781,0.04133
2.57022,0.665167,0.575423,525.19,0.222087,0.148781,0.04133,2.60937,0.968306,0.710672,0.223418,0.132204,525.207,2.57687,0.669602,0.57688,525.218,0.222927,0.145935,0.0506691
2.57687,0.669602,0.57688,525.218,0.222927,0.145935,0.0506691,2.60937,0.968306,0.710672,0.215482,0.131106,525.242,2.58354,0.673908,0.578464,525.252,0.220168,0.141321,0.0470637
2.58354,0.673908,0.578464,525.252,0.220168,0.141321,0.0470637,2.60937,0.968306,0.710672,0.207563,0.129912,525.274,2.58997,0.678136,0.57986,525.284,0.210661,0.141104,0.0466265
2.58997,0.678136,0.57986,525.284,0.210661,0.141104,0.0466265,2.60937,0.968306,0.710672,0.199906,0.128859,525.301,2.59594,0.682271,0.581047,525.313,0.180134,0.135187,0.0261519
2.59594,0.682271,0.581047,525.313,0.180134,0.135187,0.0261519,2.60937,0.968306,0.710672,0.192738,0.127964,525.331,2.60121,0.686263,0.582831,525.342,0.17754,0.127153,0.0939322
2.60121,0.686263,0.582831,525.342,0.17754,0.127153,0.0939322,2.68288,1.03315,0.735178,0.264531,0.143296,525.36,2.60653,0.689529,0.584933,525.37,0.176258,0.112546,0.0501814
2.60653,0.689529,0.584933,525.37,0.176258,0.112546,0.0501814,2.68288,1.03315,0.735178,0.258337,0.141711,525.393,2.61209,0.693493,0.586261,525.403,0.200881,0.14796,0.048885
2.61209,0.693493,0.586261,525.403,0.200881,0.14796,0.048885,2.68288,1.03315,0.735178,0.251727,0.14071,525.421,2.61858,0.697936,0.588363,525.434,0.228359,0.146607,0.0811869
2.61858,0.697936,0.588363,525.434,0.228359,0.146607,0.0811869,2.68288,1.03315,0.735178,0.244054,0.139125,525.455,2.6278,0.70408,0.590963,525.465,0.229619,0.159538,0.0561225
2.6278,0.70408,0.590963,525.465,0.229619,0.159538,0.0561225,2.68288,1.03315,0.735178,0.233209,0.137164,525.474,2.63009,0.705675,0.591527,525.485,0.229932,0.158839,0.0563959
2.63239,0.707258,0.592116,525.485,0.229202,0.157892,0.0587153,2.68288,1.03315,0.735178,0.227772,0.136295,525.507,2.63921,0.711873,0.593866,525.517,0.224899,0.152242,0.0598206
2.63921,0.711873,0.593866,525.517,0.224899,0.152242,0.0598206,2.68288,1.03315,0.735178,0.219729,0.134976,525.539,2.64556,0.716362,0.595165,525.55,0.194689,0.148747,0.0333448
2.64556,0.716362,0.595165,525.55,0.194689,0.148747,0.0333448,2.68288,1.03315,0.735178,0.212189,0.133997,525.569,2.65129,0.72076,0.597101,525.579,0.195218,0.140261,0.0953907
2.65129,0.72076,0.597101,525.579,0.195218,0.140261,0.0953907,2.68288,1.03315,0.735178,0.205292,0.132537,525.596,2.65745,0.724832,0.599194,525.606,0.208307,0.140191,0.032281
2.65745,0.724832,0.599194,525.606,0.208307,0.140191,0.032281,2.68288,1.03315,0.735178,0.198053,0.130959,525.629,2.66352,0.729119,0.600198,525.639,0.196337,0.140498,0.0384758
2.66352,0.729119,0.600198,525.639,0.196337,0.140498,0.0384758,2.75477,1.09979,0.759684,0.267149,0.146879,525.658,2.66927,0.733186,0.601784,525.673,0.190761,0.132751,0.0631895
2.66927,0.733186,0.601784,525.673,0.190761,0.132751,0.0631895,2.75477,1.09979,0.759684,0.260414,0.145683,525.697,2.67723,0.738444,0.604003,525.708,0.203354,0.138843,0.0438896
2.67723,0.738444,0.604003,525.708,0.203354,0.138843,0.0438896,2.75477,1.09979,0.759684,0.25119,0.14401,525.726,2.68349,0.74304,0.605171,525.737,0.21702,0.165179,0.0422606
2.68349,0.74304,0.605171,525.737,0.21702,0.165179,0.0422606,2.75477,1.09979,0.759684,0.243821,0.143129,525.759,2.69035,0.747954,0.606737,525.77,0.237947,0.158107,0.0641793
2.69035,0.747954,0.606737,525.77,0.237947,0.158107,0.0641793,2.75477,1.09979,0.759684,0.235765,0.141949,525.788,2.69685,0.752557,0.607837,525.799,0.207297,0.155181,0.0365526
2.69685,0.752557,0.607837,525.799,0.207297,0.155181,0.0365526,2.75477,1.09979,0.759684,0.228155,0.141119,525.818,2.70311,0.757167,0.609691,525.828,0.217407,0.149526,0.0769092
2.70311,0.757167,0.609691,525.828,0.217407,0.149526,0.0769092,2.75477,1.09979,0.759684,0.220775,0.139721,525.845,2.70983,0.761644,0.611548,525.855,0.222814,0.15192,0.0478417
2.70983,0.761644,0.611548,525.855,0.222814,0.15192,0.0478417,2.75477,1.09979,0.759684,0.212979,0.138321,525.876,2.71623,0.766166,0.612955,525.886,0.205473,0.148011,0.0502239
2.71623,0.766166,0.612955,525.886,0.205473,0.148011,0.0502239,2.75477,1.09979,0.759684,0.205491,0.13726,525.906,2.72228,0.770582,0.614763,525.916,0.200901,0.145145,0.0661686
2.72228,0.770582,0.614763,525.916,0.200901,0.145145,0.0661686,2.75477,1.09979,0.759684,0.198363,0.135897,525.936,2.72832,0.774846,0.61661,525.947,0.200229,0.139735,0.0555287
2.72832,0.774846,0.61661,525.947,0.200229,0.139735,0.0555287,2.82501,1.16816,0.78419,0.265796,0.151182,525.963,2.73417,0.778961,0.618164,525.975,0.19183,0.1389,0.0515389
2.73417,0.778961,0.618164,525.975,0.19183,0.1389,0.0515389,2.82501,1.16816,0.78419,0.259052,0.15001,525.991,2.73818,0.781877,0.619314,526.001,0.209184,0.153711,0.0640587
2.73818,0.781877,0.619314,526.001,0.209184,0.153711,0.0640587,2.82501,1.16816,0.78419,0.254409,0.149142,526.011,2.7424,0.784961,0.620603,526.022,0.196551,0.142743,0.0664009
2.7424,0.784961,0.620603,526.022,0.196551,0.142743,0.0664009,2.82501,1.16816,0.78419,0.249509,0.148171,526.04,2.74818,0.78936,0.622293,526.05,0.191709,0.151173,0.050052
2.74818,0.78936,0.622293,526.05,0.191709,0.151173,0.050052,2.82501,1.16816,0.78419,0.242755,0.146897,526.068,2.75413,0.794019,0.624123,526.079,0.213401,0.15808,0.0667975
2.75413,0.794019,0.624123,526.079,0.213401,0.15808,0.0667975,2.82501,1.16816,0.78419,0.235768,0.145517,526.092,2.75864,0.797208,0.625395,526.102,0.23339,0.160074,0.0561851
2.75864,0.797208,0.625395,526.102,0.23339,0.160074,0.0561851,2.82501,1.16816,0.78419,0.230565,0.144557,526.119,2.76551,0.80196,0.62657,526.129,0.219907,0.158564,0.0365956
2.76551,0.80196,0.62657,526.129,0.219907,0.158564,0.0365956,2.82501,1.16816,0.78419,0.222666,0.143672,526.147,2.77189,0.806758,0.627952,526.159,0.208997,0.161655,0.0579555
2.77189,0.806758,0.627952,526.159,0.208997,0.161655,0.0579555,2.82501,1.16816,0.78419,0.215229,0.14263,526.168,2.7761,0.809955,0.629243,526.179,0.212886,0.156698,0.0662032
2.7761,0.809955,0.629243,526.179,0.212886,0.156698,0.0662032,2.82501,1.16816,0.78419,0.21031,0.141656,526.205,2.78454,0.815973,0.631658,526.216,0.204449,0.146981,0.0496991
2.78454,0.815973,0.631658,526.216,0.204449,0.146981,0.0496991,2.89355,1.23823,0.808696,0.273148,0.156512,526.233,2.78853,0.818946,0.632647,526.244,0.196471,0.149562,0.0533051
2.78853,0.818946,0.632647,526.244,0.196471,0.149562,0.0533051,2.89355,1.23823,0.808696,0.268576,0.155767,526.264,2.79423,0.823545,0.634187,526.274,0.191265,0.159615,0.0451984
2.79423,0.823545,0.634187,526.274,0.191265,0.159615,0.0451984,2.89355,1.23823,0.808696,0.261943,0.154606,526.296,2.80268,0.830008,0.637379,526.306,0.235452,0.163882,0.0794513
2.80268,0.830008,0.637379,526.306,0.235452,0.163882,0.0794513,2.89355,1.23823,0.808696,0.252202,0.152199,526.323,2.80745,0.83342,0.638728,526.333,0.238699,0.176142,0.0667667
2.80745,0.83342,0.638728,526.333,0.238699,0.176142,0.0667667,2.89355,1.23823,0.808696,0.246775,0.151182,526.353,2.81416,0.838342,0.640777,526.363,0.215724,0.163712,0.0579812
2.81416,0.838342,0.640777,526.363,0.215724,0.163712,0.0579812,2.89355,1.23823,0.808696,0.239106,0.149637,526.373,2.81843,0.841712,0.641795,526.383,0.212509,0.17237,0.0490875
2.81843,0.841712,0.641795,526.383,0.212509,0.17237,0.0490875,2.89355,1.23823,0.808696,0.234158,0.14887,526.401,2.82495,0.84693,0.643401,526.412,0.22511,0.171238,0.0534355
2.82495,0.84693,0.643401,526.412,0.22511,0.171238,0.0534355,2.89355,1.23823,0.808696,0.226584,0.147659,526.438,2.83393,0.85339,0.645415,526.449,0.215981,0.162022,0.0406101
2.83393,0.85339,0.645415,526.449,0.215981,0.162022,0.0406101,2.89355,1.23823,0.808696,0.216351,0.146141,526.47,2.83998,0.858274,0.646618,526.48,0.185836,0.163296,0.0385751
2.83998,0.858274,0.646618,526.48,0.185836,0.163296,0.0385751,2.89355,1.23823,0.808696,0.209319,0.145233,526.497,2.84548,0.862982,0.648886,526.508,0.188586,0.147336,0.109129
2.84548,0.862982,0.648886,526.508,0.188586,0.147336,0.109129,2.96035,1.30996,0.833202,0.273631,0.1602,526.533,2.85138,0.867183,0.65141,526.544,0.196277,0.144024,0.0621616
2.85138,0.867183,0.65141,526.544,0.196277,0.144024,0.0621616,2.96035,1.30996,0.833202,0.267032,0.158297,526.563,2.85951,0.873506,0.653956,526.575,0.215762,0.168231,0.066631
2.85951,0.873506,0.653956,526.575,0.215762,0.168231,0.066631,2.96035,1.30996,0.833202,0.25779,0.156378,526.591,2.86393,0.876949,0.655354,526.601,0.225207,0.175799,0.0721231
2.86393,0.876949,0.655354,526.601,0.225207,0.175799,0.0721231,2.96035,1.30996,0.833202,0.25276,0.155324,526.617,2.87081,0.882313,0.657256,526.628,0.23211,0.181041,0.0598434
2.87081,0.882313,0.657256,526.628,0.23211,0.181041,0.0598434,2.96035,1.30996,0.833202,0.244929,0.153889,526.649,2.87774,0.887713,0.659025,526.661,0.229268,0.176768,0.0597629
2.87774,0.887713,0.659025,526.661,0.229268,0.176768,0.0597629,2.96035,1.30996,0.833202,0.237045,0.152556,526.679,2.8842,0.892591,0.660604,526.689,0.209059,0.167032,0.0359172
2.8842,0.892591,0.660604,526.689,0.209059,0.167032,0.0359172,2.96035,1.30996,0.833202,0.229745,0.151365,526.708,2.89001,0.897751,0.661747,526.718,0.192967,0.172499,0.0564821
2.89001,0.897751,0.661747,526.718,0.192967,0.172499,0.0564821,2.96035,1.30996,0.833202,0.222951,0.150503,526.743,2.89626,0.902496,0.664065,526.753,0.217599,0.151358,0.0764558
2.89626,0.902496,0.664065,526.753,0.217599,0.151358,0.0764558,2.96035,1.30996,0.833202,0.215882,0.148756,526.771,2.90253,0.907154,0.665756,526.781,0.199613,0.16146,0.0473872
2.90253,0.907154,0.665756,526.781,0.199613,0.16146,0.0473872,2.96035,1.30996,0.833202,0.208812,0.147481,526.798,2.90832,0.911971,0.667431,526.808,0.190989,0.157265,0.0669474
2.90832,0.911971,0.667431,526.808,0.190989,0.157265,0.0669474,3.02538,1.38331,0.857708,0.271236,0.162895,526.83,2.91408,0.916538,0.66939,526.84,0.192826,0.150056,0.0657134
2.91408,0.916538,0.66939,526.84,0.192826,0.150056,0.0657134,3.02538,1.38331,0.857708,0.264773,0.161418,526.855,2.92013,0.921283,0.671322,526.865,0.211835,0.169404,0.0647323
2.92013,0.921283,0.671322,526.865,0.211835,0.169404,0.0647323,3.02538,1.38331,0.857708,0.257991,0.159961,526.882,2.92444,0.924776,0.672596,526.892,0.219134,0.178196,0.0641785
2.92444,0.924776,0.672596,526.892,0.219134,0.178196,0.0641785,3.02538,1.38331,0.857708,0.253133,0.159,526.916,2.93319,0.931995,0.674966,526.927,0.205391,0.181213,0.0409703
2.93319,0.931995,0.674966,526.927,0.205391,0.181213,0.0409703,3.02538,1.38331,0.857708,0.243224,0.157214,526.948,2.93923,0.937425,0.676918,526.958,0.203976,0.176605,0.0968796
2.93923,0.937425,0.676918,526.958,0.203976,0.176605,0.0968796,3.02538,1.38331,0.857708,0.236263,0.155742,526.974,2.94348,0.940861,0.678915,526.984,0.22107,0.169358,0.0883779
2.94348,0.940861,0.678915,526.984,0.22107,0.169358,0.0883779,3.02538,1.38331,0.857708,0.231465,0.154236,527.002,2.94979,0.945622,0.68095,527.012,0.198036,0.154068,0.0468823
2.94979,0.945622,0.68095,527.012,0.198036,0.154068,0.0468823,3.02538,1.38331,0.857708,0.224457,0.152702,527.03,2.95555,0.950459,0.681916,527.041,0.188429,0.167384,0.0363955
2.95555,0.950459,0.681916,527.041,0.188429,0.167384,0.0363955,3.02538,1.38331,0.857708,0.217908,0.151974,527.059,2.96138,0.955473,0.68348,527.069,0.203681,0.163601,0.0597489
2.96138,0.955473,0.68348,527.069,0.203681,0.163601,0.0597489,3.02538,1.38331,0.857708,0.211254,0.150794,527.091,2.96752,0.960153,0.685129,527.101,0.199236,0.155,0.0491595
2.96752,0.960153,0.685129,527.101,0.199236,0.155,0.0491595,3.08859,1.45823,0.882214,0.271811,0.166228,527.121,2.97322,0.964887,0.686501,527.131,0.184089,0.160636,0.0529796
2.97322,0.964887,0.686501,527.131,0.184089,0.160636,0.0529796,3.08859,1.45823,0.882214,0.265461,0.165194,527.148,2.97901,0.969874,0.688528,527.158,0.195497,0.17297,0.0661294
2.97901,0.969874,0.688528,527.158,0.195497,0.17297,0.0661294,3.08859,1.45823,0.882214,0.258957,0.163665,527.174,2.98489,0.97518,0.690715,527.185,0.201224,0.177654,0.0980897
2.98489,0.97518,0.690715,527.185,0.201224,0.177654,0.0980897,3.08859,1.45823,0.882214,0.252274,0.162016,527.203,2.98913,0.978702,0.692548,527.213,0.220136,0.176816,0.0800625
2.98913,0.978702,0.692548,527.213,0.220136,0.176816,0.0800625,3.08859,1.45823,0.882214,0.247551,0.160634,527.234,2.99582,0.984197,0.694669,527.244,0.221726,0.187252,0.0678999
2.99582,0.984197,0.694669,527.244,0.221726,0.187252,0.0678999,3.08859,1.45823,0.882214,0.240115,0.159035,527.263,3.00239,0.989764,0.696569,527.274,0.216131,0.184357,0.0624963
3.00239,0.989764,0.696569,527.274,0.216131,0.184357,0.0624963,3.08859,1.45823,0.882214,0.232763,0.157603,527.299,3.01096,0.997063,0.699094,527.309,0.213881,0.182022,0.0609321
3.01096,0.997063,0.699094,527.309,0.213881,0.182022,0.0609321,3.08859,1.45823,0.882214,0.223158,0.155699,527.333,3.01708,1.00205,0.701087,527.343,0.193147,0.158529,0.058535
3.01708,1.00205,0.701087,527.343,0.193147,0.158529,0.058535,3.08859,1.45823,0.882214,0.216364,0.154196,527.362,3.02269,1.00704,0.702222,527.372,0.180899,0.172733,0.0521097
3.02269,1.00704,0.702222,527.372,0.180899,0.172733,0.0521097,3.08859,1.45823,0.882214,0.210016,0.153341,527.395,3.02939,1.01375,0.705145,527.405,0.170537,0.159081,0.120711
3.02939,1.01375,0.705145,527.405,0.170537,0.159081,0.120711,3.14994,1.53467,0.90672,0.268025,0.167814,527.414,3.03113,1.01529,0.706401,527.424,0.178919,0.150088,0.127732
3.03113,1.01529,0.706401,527.424,0.178919,0.150088,0.127732,3.14994,1.53467,0.90672,0.266084,0.166866,527.445,3.03892,1.02172,0.70994,527.455,0.202754,0.181244,0.0700823
3.03892,1.02172,0.70994,527.455,0.202754,0.181244,0.0700823,3.14994,1.53467,0.90672,0.257577,0.164198,527.474,3.04305,1.02544,0.71134,527.484,0.210678,0.187996,0.0741089
3.04517,1.02732,0.71214,527.485,0.213574,0.186434,0.0831725,3.14994,1.53467,0.90672,0.250612,0.16254,527.505,3.05167,1.03295,0.714628,527.517,0.217792,0.189714,0.078443
3.05167,1.03295,0.714628,527.517,0.217792,0.189714,0.078443,3.14994,1.53467,0.90672,0.243431,0.160663,527.535,3.05821,1.03868,0.716664,527.545,0.217292,0.19016,0.0674425
3.05821,1.03868,0.716664,527.545,0.217292,0.19016,0.0674425,3.14994,1.53467,0.90672,0.236179,0.159129,527.562,3.06252,1.04246,0.717995,527.573,0.213534,0.187807,0.0666533
3.06252,1.04246,0.717995,527.573,0.213534,0.187807,0.0666533,3.14994,1.53467,0.90672,0.231405,0.158125,527.592,3.06865,1.04799,0.71967,527.603,0.184577,0.180542,0.0403
3.06865,1.04799,0.71967,527.603,0.184577,0.180542,0.0403,3.14994,1.53467,0.90672,0.224561,0.156862,527.628,3.07583,1.05513,0.72265,527.638,0.188325,0.171174,0.111799
3.07583,1.05513,0.72265,527.638,0.188325,0.171174,0.111799,3.14994,1.53467,0.90672,0.216342,0.154616,527.655,3.08163,1.05975,0.725248,527.665,0.184825,0.140784,0.0618565
3.08163,1.05975,0.725248,527.665,0.184825,0.140784,0.0618565,3.14994,1.53467,0.90672,0.210056,0.152657,527.684,3.0852,1.0627,0.725886,527.694,0.172715,0.152423,0.00814438
3.0852,1.0627,0.725886,527.694,0.172715,0.152423,0.00814438,3.20941,1.6126,0.931226,0.270352,0.168852,527.711,3.09021,1.06747,0.726424,527.721,0.169181,0.161693,0.0419997
3.09021,1.06747,0.726424,527.721,0.169181,0.161693,0.0419997,3.20941,1.6126,0.931226,0.264778,0.168447,527.737,3.0959,1.07246,0.728294,527.747,0.20916,0.172239,0.0655357
3.0959,1.07246,0.728294,527.747,0.20916,0.172239,0.0655357,3.20941,1.6126,0.931226,0.258586,0.167037,527.765,3.10223,1.07794,0.730191,527.775,0.207476,0.192268,0.0561263
3.10223,1.07794,0.730191,527.775,0.207476,0.192268,0.0561263,3.20941,1.6126,0.931226,0.251727,0.165606,527.795,3.10847,1.08382,0.732024,527.805,0.211719,0.196036,0.0740826
3.10847,1.08382,0.732024,527.805,0.211719,0.196036,0.0740826,3.20941,1.6126,0.931226,0.244807,0.164225,527.822,3.11253,1.08765,0.733436,527.832,0.194475,0.190653,0.0617517
3.11253,1.08765,0.733436,527.832,0.194475,0.190653,0.0617517,3.20941,1.6126,0.931226,0.240305,0.16316,527.852,3.11823,1.09335,0.735912,527.862,0.1925,0.186153,0.111014
3.11823,1.09335,0.735912,527.862,0.1925,0.186153,0.111014,3.20941,1.6126,0.931226,0.233891,0.161293,527.879,3.12433,1.09883,0.738568,527.889,0.208294,0.186258,0.0577397
3.12433,1.09883,0.738568,527.889,0.208294,0.186258,0.0577397,3.20941,1.6126,0.931226,0.227214,0.15929,527.908,3.13046,1.10446,0.740442,527.918,0.200034,0.185018,0.0702369
3.13046,1.10446,0.740442,527.918,0.200034,0.185018,0.0702369,3.20941,1.6126,0.931226,0.220464,0.157878,527.935,3.13631,1.10991,0.742512,527.945,0.191599,0.179685,0.0708795
3.13631,1.10991,0.742512,527.945,0.191599,0.179685,0.0708795,3.20941,1.6126,0.931226,0.213997,0.156317,527.965,3.14202,1.11526,0.74449,527.976,0.189731,0.177555,0.0571625
3.14202,1.11526,0.74449,527.976,0.189731,0.177555,0.0571625,3.26694,1.69195,0.955731,0.270341,0.171502,527.995,3.14745,1.12009,0.746387,528.005,0.171479,0.153424,0.0619016
3.14745,1.12009,0.746387,528.005,0.171479,0.153424,0.0619016,3.26694,1.69195,0.955731,0.264527,0.170072,528.027,3.15268,1.1252,0.748029,528.037,0.181066,0.186893,0.0589073
3.15268,1.1252,0.748029,528.037,0.181066,0.186893,0.0589073,3.26694,1.69195,0.955731,0.258783,0.168834,528.053,3.15624,1.12905,0.749305,528.063,0.179211,0.194734,0.0650866
3.15624,1.12905,0.749305,528.063,0.179211,0.194734,0.0650866,3.26694,1.69195,0.955731,0.254756,0.167872,528.083,3.16186,1.13475,0.752354,528.093,0.199769,0.184585,0.127323
3.16186,1.13475,0.752354,528.093,0.199769,0.184585,0.127323,3.26694,1.69195,0.955731,0.248512,0.165573,528.111,3.16806,1.14035,0.75515,528.121,0.20625,0.195061,0.0637153
3.16806,1.14035,0.75515,528.121,0.20625,0.195061,0.0637153,3.26694,1.69195,0.955731,0.241846,0.163465,528.135,3.17415,1.14629,0.75708,528.146,0.201859,0.195816,0.0646846
3.17415,1.14629,0.75708,528.146,0.201859,0.195816,0.0646846,3.26694,1.69195,0.955731,0.235164,0.16201,528.164,3.17817,1.15013,0.758516,528.174,0.2013,0.189912,0.0749728
3.17817,1.15013,0.758516,528.174,0.2013,0.189912,0.0749728,3.26694,1.69195,0.955731,0.230767,0.160927,528.186,3.18414,1.15583,0.760625,528.199,0.196417,0.189569,0.0612388
3.18414,1.15583,0.760625,528.199,0.196417,0.189569,0.0612388,3.26694,1.69195,0.955731,0.224256,0.159337,528.216,3.19,1.16147,0.762312,528.226,0.193803,0.186239,0.0595466
3.19,1.16147,0.762312,528.226,0.193803,0.186239,0.0595466,3.26694,1.69195,0.955731,0.217847,0.158065,528.246,3.19571,1.16698,0.764242,528.257,0.187402,0.181835,0.0657058
3.19571,1.16698,0.764242,528.257,0.187402,0.181835,0.0657058,3.32252,1.7727,0.980237,0.272746,0.173287,528.277,3.20067,1.17231,0.765837,528.293,0.15721,0.176732,0.0653744
3.20067,1.17231,0.765837,528.293,0.15721,0.176732,0.0653744,3.32252,1.7727,0.980237,0.267247,0.172084,528.312,3.20589,1.17768,0.768602,528.322,0.19798,0.173426,0.0842008
3.20589,1.17768,0.768602,528.322,0.19798,0.173426,0.0842008,3.32252,1.7727,0.980237,0.261543,0.169999,528.335,3.21176,1.18278,0.770363,528.345,0.191315,0.181552,0.0293886
3.21176,1.18278,0.770363,528.345,0.191315,0.181552,0.0293886,3.32252,1.7727,0.980237,0.255419,0.168672,528.367,3.21743,1.18861,0.771166,528.377,0.192266,0.202644,0.0418389
3.21743,1.18861,0.771166,528.377,0.192266,0.202644,0.0418389,3.32252,1.7727,0.980237,0.249219,0.168067,528.395,3.22357,1.19463,0.77317,528.405,0.213138,0.195298,0.0746765
3.22357,1.19463,0.77317,528.405,0.213138,0.195298,0.0746765,3.32252,1.7727,0.980237,0.2426,0.166556,528.423,3.22778,1.19854,0.774475,528.433,0.20585,0.197372,0.0554582
3.22778,1.19854,0.774475,528.433,0.20585,0.197372,0.0554582,3.32252,1.7727,0.980237,0.238128,0.165571,528.452,3.23374,1.20454,0.776128,528.462,0.19519,0.200973,0.0652592
3.23374,1.20454,0.776128,528.462,0.19519,0.200973,0.0652592,3.32252,1.7727,0.980237,0.231655,0.164325,528.476,3.23939,1.2104,0.778058,528.49,0.173249,0.191153,0.0565736
3.23939,1.2104,0.778058,528.49,0.173249,0.191153,0.0565736,3.32252,1.7727,0.980237,0.225453,0.16287,528.507,3.24444,1.21611,0.780387,528.517,0.168464,0.185871,0.109448
3.24444,1.21611,0.780387,528.517,0.168464,0.185871,0.109448,3.32252,1.7727,0.980237,0.219768,0.161114,528.534,3.24802,1.2197,0.782486,528.544,0.187144,0.176909,0.0901843
3.24802,1.2197,0.782486,528.544,0.187144,0.176909,0.0901843,3.3761,1.85478,1.00474,0.275587,0.176208,528.563,3.25362,1.22512,0.784592,528.573,0.182456,0.182822,0.0571518
3.25362,1.22512,0.784592,528.573,0.182456,0.182822,0.0571518,3.3761,1.85478,1.00474,0.269696,0.174621,528.589,3.2591,1.23069,0.786443,528.599,0.188808,0.192354,0.06692
3.2591,1.23069,0.786443,528.599,0.188808,0.192354,0.06692,3.3761,1.85478,1.00474,0.263841,0.173225,528.621,3.26497,1.23673,0.788576,528.631,0.20266,0.209518,0.0730197
3.26497,1.23673,0.788576,528.631,0.20266,0.209518,0.0730197,3.3761,1.85478,1.00474,0.257546,0.171617,528.649,3.27094,1.24257,0.790791,528.66,0.192563,0.189278,0.0616398
3.27094,1.24257,0.790791,528.66,0.192563,0.189278,0.0616398,3.3761,1.85478,1.00474,0.251243,0.169947,528.679,3.27658,1.24853,0.791892,528.689,0.186598,0.207031,0.0370129
3.27658,1.24853,0.791892,528.689,0.186598,0.207031,0.0370129,3.3761,1.85478,1.00474,0.245141,0.169117,528.709,3.28181,1.25472,0.79362,528.72,0.171833,0.199747,0.081485
3.28181,1.25472,0.79362,528.72,0.171833,0.199747,0.081485,3.3761,1.85478,1.00474,0.239267,0.167814,528.744,3.28717,1.26051,0.797282,528.754,0.187447,0.187964,0.135749
3.28717,1.26051,0.797282,528.754,0.187447,0.187964,0.135749,3.3761,1.85478,1.00474,0.233434,0.165053,528.772,3.29286,1.26629,0.800205,528.782,0.187949,0.200615,0.0743906
3.29286,1.26629,0.800205,528.782,0.187949,0.200615,0.0743906,3.3761,1.85478,1.00474,0.227354,0.162849,528.797,3.29845,1.27225,0.802124,528.808,0.185738,0.193003,0.0650307
3.29845,1.27225,0.802124,528.808,0.185738,0.193003,0.0650307,3.3761,1.85478,1.00474,0.221291,0.161402,528.828,3.30394,1.27795,0.804278,528.841,0.180294,0.188763,0.0720997
3.30394,1.27795,0.804278,528.841,0.180294,0.188763,0.0720997,3.42765,1.93815,1.02925,0.273823,0.176455,528.862,3.3093,1.2836,0.806242,528.872,0.177747,0.18807,0.0647024
3.3093,1.2836,0.806242,528.872,0.177747,0.18807,0.0647024,3.42765,1.93815,1.02925,0.268153,0.174974,528.892,3.31488,1.28945,0.808539,528.902,0.194335,0.204319,0.081418
3.31488,1.28945,0.808539,528.902,0.194335,0.204319,0.081418,3.42765,1.93815,1.02925,0.262262,0.173242,528.922,3.32062,1.29573,0.810841,528.932,0.18049,0.214141,0.0644195
3.32062,1.29573,0.810841,528.932,0.18049,0.214141,0.0644195,3.42765,1.93815,1.02925,0.256109,0.171506,528.952,3.32602,1.30216,0.813254,528.964,0.189796,0.210527,0.106937
3.32602,1.30216,0.813254,528.964,0.189796,0.210527,0.106937,3.42765,1.93815,1.02925,0.250151,0.169687,528.982,3.33184,1.30782,0.815427,528.992,0.190727,0.193533,0.0460467
3.33184,1.30782,0.815427,528.992,0.190727,0.193533,0.0460467,3.42765,1.93815,1.02925,0.244151,0.168049,529.011,3.33734,1.31399,0.816554,529.021,0.180919,0.212834,0.0492013
3.33734,1.31399,0.816554,529.021,0.180919,0.212834,0.0492013,3.42765,1.93815,1.02925,0.238202,0.167199,529.039,3.34299,1.32017,0.818762,529.051,0.194982,0.199189,0.0865643
3.34299,1.32017,0.818762,529.051,0.194982,0.199189,0.0865643,3.42765,1.93815,1.02925,0.232152,0.165535,529.063,3.34686,1.3241,0.820292,529.074,0.190625,0.196224,0.0643995
3.34686,1.3241,0.820292,529.074,0.190625,0.196224,0.0643995,3.42765,1.93815,1.02925,0.228104,0.164381,529.092,3.35234,1.33006,0.822102,529.102,0.178078,0.200181,0.0677409
3.35234,1.33006,0.822102,529.102,0.178078,0.200181,0.0677409,3.42765,1.93815,1.02925,0.222247,0.163016,529.12,3.35767,1.33599,0.824339,529.13,0.178588,0.195129,0.0801202
3.35767,1.33599,0.824339,529.13,0.178588,0.195129,0.0801202,3.47714,2.02276,1.05376,0.273722,0.178007,529.149,3.36246,1.34164,0.826274,529.159,0.149419,0.187776,0.0657136
