"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
1.89481,0.279721,0.357661,126.485,0.22814,0.0923747,0.0321552,0.244626,0.141279,126.505,1.90166,0.282644,0.359032,126.516,0.231536,0.09879,0.0726704
1.90166,0.282644,0.359032,126.516,0.231536,0.09879,0.0726704,0.236006,0.140245,126.536,1.90915,0.285405,0.361597,126.545,0.262208,0.0901803,0.0791399
1.90915,0.285405,0.361597,126.545,0.262208,0.0901803,0.0791399,0.226673,0.138311,126.561,1.91439,0.287321,0.362623,126.565,0.259586,0.101033,0.0389571
1.91439,0.287321,0.362623,126.565,0.259586,0.101033,0.0389571,0.220143,0.137537,126.583,1.92192,0.290361,0.364043,126.595,0.24548,0.0988365,0.0580967
1.92192,0.290361,0.364043,126.595,0.24548,0.0988365,0.0580967,0.2107,0.136467,126.612,1.92679,0.292302,0.365371,126.615,0.243381,0.095761,0.0717884
1.92679,0.292302,0.365371,126.615,0.243381,0.095761,0.0717884,0.204594,0.135465,126.638,1.93401,0.295099,0.367399,126.645,0.234307,0.0896935,0.066976
1.93401,0.295099,0.367399,126.645,0.234307,0.0896935,0.066976,0.279291,0.148643,126.664,1.93836,0.296673,0.368843,126.665,0.209493,0.0767731,0.0665954
1.93836,0.296673,0.368843,126.665,0.209493,0.0767731,0.0665954,0.273908,0.147554,126.684,1.94258,0.298349,0.370068,126.685,0.215799,0.0914222,0.0631098
1.94258,0.298349,0.370068,126.685,0.215799,0.0914222,0.0631098,0.268676,0.14663,126.698,1.9472,0.300363,0.371464,126.705,0.242915,0.10645,0.0726599
1.9472,0.300363,0.371464,126.705,0.242915,0.10645,0.0726599,0.262898,0.145578,126.715,1.95198,0.302485,0.372177,126.725,0.236997,0.106601,0.0355401
1.95198,0.302485,0.372177,126.725,0.236997,0.106601,0.0355401,0.256922,0.145041,126.742,1.95677,0.304625,0.373469,126.745,0.242432,0.106841,0.0903809
1.95677,0.304625,0.373469,126.745,0.242432,0.106841,0.0903809,0.250921,0.144066,126.76,1.96178,0.306672,0.375661,126.766,0.258688,0.0981348,0.109981
1.96178,0.306672,0.375661,126.766,0.258688,0.0981348,0.109981,0.244697,0.142413,126.791,1.96975,0.309763,0.378109,126.795,0.26788,0.109101,0.06914
1.96975,0.309763,0.378109,126.795,0.26788,0.109101,0.06914,0.234807,0.140568,126.81,1.97504,0.311939,0.37938,126.815,0.261289,0.107254,0.0610574
1.97504,0.311939,0.37938,126.815,0.261289,0.107254,0.0610574,0.228227,0.13961,126.834,1.98018,0.314031,0.380678,126.835,0.254043,0.102679,0.0677784
1.98018,0.314031,0.380678,126.835,0.254043,0.102679,0.0677784,0.221837,0.138631,126.851,1.9852,0.316077,0.382102,126.853,0.249508,0.102228,0.0718827
1.9852,0.316077,0.382102,126.853,0.249508,0.102228,0.0718827,0.297789,0.152264,126.878,1.99262,0.319141,0.383997,126.885,0.246129,0.101677,0.0585612
1.99262,0.319141,0.383997,126.885,0.246129,0.101677,0.0585612,0.288637,0.150835,126.899,1.99512,0.320157,0.384605,126.9,0.25314,0.102301,0.0633902
1.99512,0.320157,0.384605,126.9,0.25314,0.102301,0.0633902,0.28556,0.150377,126.913,2.0004,0.322314,0.385953,126.917,0.27353,0.112485,0.0669185
2.0004,0.322314,0.385953,126.917,0.27353,0.112485,0.0669185,0.279039,0.14936,126.928,2.00591,0.324655,0.387106,126.935,0.270113,0.120345,0.0391491
2.00591,0.324655,0.387106,126.935,0.270113,0.120345,0.0391491,0.272229,0.148492,126.95,2.01129,0.327125,0.388035,126.955,0.269564,0.124743,0.0598705
2.01129,0.327125,0.388035,126.955,0.269564,0.124743,0.0598705,0.265542,0.147791,126.972,2.01663,0.329414,0.389907,126.975,0.270395,0.111098,0.108767
2.01663,0.329414,0.389907,126.975,0.270395,0.111098,0.108767,0.258937,0.14638,126.994,2.0221,0.331671,0.391995,126.995,0.275982,0.116993,0.0941597
2.0221,0.331671,0.391995,126.995,0.275982,0.116993,0.0941597,0.252185,0.144806,127.013,2.02761,0.33411,0.393579,127.015,0.275745,0.123394,0.0710273
2.02761,0.33411,0.393579,127.015,0.275745,0.123394,0.0710273,0.245348,0.143611,127.031,2.03579,0.337636,0.395847,127.045,0.269065,0.111056,0.0768132
2.03579,0.337636,0.395847,127.045,0.269065,0.111056,0.0768132,0.235223,0.141901,127.062,2.04112,0.339824,0.397374,127.065,0.264889,0.109645,0.0726186
2.04112,0.339824,0.397374,127.065,0.264889,0.109645,0.0726186,0.30937,0.155456,127.083,2.04633,0.342042,0.398771,127.085,0.257578,0.112013,0.0679096
2.04633,0.342042,0.398771,127.085,0.257578,0.112013,0.0679096,0.302986,0.154403,127.101,2.05156,0.344317,0.400173,127.105,0.268997,0.116266,0.0720846
2.05156,0.344317,0.400173,127.105,0.268997,0.116266,0.0720846,0.296567,0.153346,127.125,2.06011,0.347977,0.402343,127.135,0.288611,0.12611,0.0561535
2.06011,0.347977,0.402343,127.135,0.288611,0.12611,0.0561535,0.286095,0.15171,127.153,2.0657,0.350574,0.403023,127.155,0.27771,0.133991,0.0394832
2.0657,0.350574,0.403023,127.155,0.27771,0.133991,0.0394832,0.279192,0.151197,127.161,2.06848,0.351923,0.403523,127.165,0.277731,0.135083,0.0617742
2.06848,0.351923,0.403523,127.165,0.277731,0.135083,0.0617742,0.275755,0.15082,127.189,2.07707,0.35573,0.406208,127.195,0.299594,0.118263,0.0892645
2.07707,0.35573,0.406208,127.195,0.299594,0.118263,0.0892645,0.265196,0.148796,127.213,2.08308,0.358186,0.40765,127.215,0.299648,0.128473,0.0680004
2.08308,0.358186,0.40765,127.215,0.299648,0.128473,0.0680004,0.257853,0.147709,127.235,2.0917,0.362007,0.409668,127.245,0.267784,0.113668,0.0804194
2.0917,0.362007,0.409668,127.245,0.267784,0.113668,0.0804194,0.24726,0.146187,127.252,2.09436,0.363158,0.410437,127.257,0.264146,0.116288,0.0742561
2.09436,0.363158,0.410437,127.257,0.264146,0.116288,0.0742561,0.243999,0.145607,127.272,2.09958,0.365552,0.411776,127.275,0.258922,0.123233,0.064348
2.09958,0.365552,0.411776,127.275,0.258922,0.123233,0.064348,0.316824,0.159305,127.292,2.10478,0.368044,0.413044,127.295,0.262557,0.124403,0.0546442
2.10478,0.368044,0.413044,127.295,0.262557,0.124403,0.0546442,0.310456,0.158348,127.312,2.11021,0.370547,0.413931,127.315,0.28175,0.125718,0.04114
2.11021,0.370547,0.413931,127.315,0.28175,0.125718,0.04114,0.303826,0.15768,127.337,2.11896,0.374373,0.415565,127.347,0.286386,0.130472,0.0352691
2.11896,0.374373,0.415565,127.347,0.286386,0.130472,0.0352691,0.293189,0.156448,127.364,2.12747,0.378491,0.416881,127.375,0.28432,0.140461,0.0682418
2.12747,0.378491,0.416881,127.375,0.28432,0.140461,0.0682418,0.282753,0.155456,127.392,2.13334,0.38119,0.418646,127.395,0.305762,0.127621,0.0920517
2.13334,0.38119,0.418646,127.395,0.305762,0.127621,0.0920517,0.275586,0.154125,127.412,2.13955,0.383755,0.420225,127.415,0.311119,0.130829,0.0711021
2.13955,0.383755,0.420225,127.415,0.311119,0.130829,0.0711021,0.268071,0.152934,127.425,2.14562,0.386447,0.421458,127.435,0.296686,0.136721,0.0565278
2.14562,0.386447,0.421458,127.435,0.296686,0.136721,0.0565278,0.26068,0.152005,127.452,2.15141,0.389163,0.422628,127.455,0.285536,0.134581,0.0621838
2.15141,0.389163,0.422628,127.455,0.285536,0.134581,0.0621838,0.253596,0.151123,127.47,2.15708,0.391807,0.424,127.475,0.282374,0.129672,0.0698826
2.15708,0.391807,0.424,127.475,0.282374,0.129672,0.0698826,0.24667,0.150088,127.492,2.1627,0.394376,0.425275,127.495,0.280453,0.128179,0.0637909
2.1627,0.394376,0.425275,127.495,0.280453,0.128179,0.0637909,0.31764,0.163833,127.506,2.16823,0.396894,0.426576,127.515,0.273598,0.122487,0.0674726
2.16823,0.396894,0.426576,127.515,0.273598,0.122487,0.0674726,0.310962,0.162853,127.533,2.17357,0.399207,0.428145,127.535,0.269156,0.121091,0.0814651
2.17357,0.399207,0.428145,127.535,0.269156,0.121091,0.0814651,0.304542,0.16167,127.556,2.18164,0.403136,0.42999,127.565,0.274415,0.140845,0.067354
2.18164,0.403136,0.42999,127.565,0.274415,0.140845,0.067354,0.294738,0.160278,127.583,2.18735,0.406001,0.431513,127.585,0.296452,0.14334,0.0826832
2.18735,0.406001,0.431513,127.585,0.296452,0.14334,0.0826832,0.287786,0.15913,127.601,2.19345,0.408745,0.433152,127.605,0.310907,0.132657,0.0795076
2.19345,0.408745,0.433152,127.605,0.310907,0.132657,0.0795076,0.280427,0.157895,127.621,2.19962,0.411409,0.434657,127.625,0.303504,0.134805,0.0718251
2.19962,0.411409,0.434657,127.625,0.303504,0.134805,0.0718251,0.27301,0.15676,127.648,2.20847,0.415604,0.436488,127.655,0.289266,0.143333,0.0632804
2.20847,0.415604,0.436488,127.655,0.289266,0.143333,0.0632804,0.262283,0.155379,127.668,2.21425,0.418446,0.437965,127.675,0.289598,0.13963,0.079359
2.21425,0.418446,0.437965,127.675,0.289598,0.13963,0.079359,0.255257,0.154266,127.698,2.22287,0.422482,0.440212,127.705,0.283229,0.130994,0.0699425
2.22287,0.422482,0.440212,127.705,0.283229,0.130994,0.0699425,0.24483,0.152572,127.719,2.22844,0.425103,0.441517,127.725,0.274645,0.131148,0.0689009
2.22844,0.425103,0.441517,127.725,0.274645,0.131148,0.0689009,0.314523,0.166294,127.749,2.23597,0.428999,0.442697,127.755,0.239901,0.130796,0.052834
2.23597,0.428999,0.442697,127.755,0.239901,0.130796,0.052834,0.305425,0.165405,127.769,2.24092,0.431614,0.444301,127.775,0.262583,0.129445,0.098086
2.24092,0.431614,0.444301,127.775,0.262583,0.129445,0.098086,0.299429,0.164195,127.793,2.24647,0.434088,0.446264,127.795,0.279918,0.114047,0.0944143
2.24647,0.434088,0.446264,127.795,0.279918,0.114047,0.0944143,0.292803,0.162715,127.806,2.25204,0.436531,0.44781,127.815,0.276029,0.129489,0.0529567
2.25204,0.436531,0.44781,127.815,0.276029,0.129489,0.0529567,0.286169,0.161549,127.836,2.26031,0.440753,0.449113,127.845,0.279098,0.149799,0.0543937
2.26031,0.440753,0.449113,127.845,0.279098,0.149799,0.0543937,0.276192,0.160567,127.86,2.26604,0.443691,0.450462,127.865,0.293526,0.141315,0.0695678
2.26604,0.443691,0.450462,127.865,0.293526,0.141315,0.0695678,0.269271,0.15955,127.884,2.27197,0.446418,0.451865,127.885,0.297753,0.134136,0.0728539
2.27197,0.446418,0.451865,127.885,0.297753,0.134136,0.0728539,0.262176,0.158493,127.904,2.27782,0.449136,0.453241,127.905,0.286912,0.138702,0.0655081
2.27782,0.449136,0.453241,127.905,0.286912,0.138702,0.0655081,0.255177,0.157455,127.925,2.28344,0.451973,0.454498,127.928,0.276945,0.143797,0.0659087
2.28344,0.451973,0.454498,127.928,0.276945,0.143797,0.0659087,0.248397,0.156507,127.948,2.2911,0.456216,0.456191,127.955,0.248208,0.139211,0.0871647
2.2911,0.456216,0.456191,127.955,0.248208,0.139211,0.0871647,0.314079,0.169938,127.972,2.29612,0.458884,0.458372,127.973,0.256433,0.125063,0.112169
2.29612,0.458884,0.458372,127.973,0.256433,0.125063,0.112169,0.308066,0.168293,128.001,2.30437,0.462767,0.461276,128.005,0.292968,0.142816,0.0856301
2.30437,0.462767,0.461276,128.005,0.292968,0.142816,0.0856301,0.298291,0.166103,128.016,2.3103,0.46575,0.462917,128.025,0.297709,0.153122,0.0741273
2.3103,0.46575,0.462917,128.025,0.297709,0.153122,0.0741273,0.29122,0.164867,128.039,2.31626,0.468839,0.464502,128.043,0.298684,0.154164,0.0835678
2.31626,0.468839,0.464502,128.043,0.298684,0.154164,0.0835678,0.284087,0.163671,128.064,2.32222,0.471875,0.4662,128.065,0.290435,0.140984,0.0884906
2.32222,0.471875,0.4662,128.065,0.290435,0.140984,0.0884906,0.276974,0.162391,128.083,2.32794,0.474728,0.467772,128.085,0.283477,0.148262,0.0651227
2.32794,0.474728,0.467772,128.085,0.283477,0.148262,0.0651227,0.270157,0.161206,128.096,2.33356,0.477783,0.469098,128.105,0.279082,0.155007,0.0714289
2.33356,0.477783,0.469098,128.105,0.279082,0.155007,0.0714289,0.263401,0.160206,128.125,2.34175,0.482284,0.470839,128.135,0.258936,0.145309,0.0509941
2.34175,0.482284,0.470839,128.135,0.258936,0.145309,0.0509941,0.253548,0.158893,128.15,2.34685,0.485191,0.472288,128.155,0.252943,0.14468,0.0935693
2.34685,0.485191,0.472288,128.155,0.252943,0.14468,0.0935693,0.247383,0.157801,128.175,2.35453,0.48931,0.475468,128.185,0.262022,0.13015,0.0962686
2.35453,0.48931,0.475468,128.185,0.262022,0.13015,0.0962686,0.311759,0.17011,128.205,2.36242,0.493347,0.477376,128.215,0.263636,0.140185,0.0427317
2.36242,0.493347,0.477376,128.215,0.263636,0.140185,0.0427317,0.302436,0.168671,128.229,2.36783,0.496224,0.478428,128.235,0.278509,0.146733,0.0661337
2.36783,0.496224,0.478428,128.235,0.278509,0.146733,0.0661337,0.296019,0.167878,128.256,2.37637,0.500761,0.48093,128.265,0.289213,0.15577,0.0895288
2.37637,0.500761,0.48093,128.265,0.289213,0.15577,0.0895288,0.285895,0.165992,128.287,2.38527,0.505524,0.483468,128.303,0.300435,0.159241,0.0763742
2.38527,0.505524,0.483468,128.303,0.300435,0.159241,0.0763742,0.27534,0.164078,128.323,2.39417,0.510255,0.485165,128.325,0.277243,0.154156,0.0182906
2.39417,0.510255,0.485165,128.325,0.277243,0.154156,0.0182906,0.264788,0.162799,128.341,2.39954,0.513394,0.485738,128.345,0.262373,0.157216,0.0472447
2.39954,0.513394,0.485738,128.345,0.262373,0.157216,0.0472447,0.258349,0.162367,128.362,2.40476,0.516505,0.487241,128.365,0.261239,0.152521,0.102022
2.40476,0.516505,0.487241,128.365,0.261239,0.152521,0.102022,0.252082,0.161234,128.387,2.41284,0.520707,0.49015,128.395,0.272165,0.139231,0.0595045
2.41284,0.520707,0.49015,128.395,0.272165,0.139231,0.0595045,0.242517,0.15904,128.415,2.42083,0.525013,0.491437,128.425,0.258237,0.143001,0.0485374
2.42083,0.525013,0.491437,128.425,0.258237,0.143001,0.0485374,0.233033,0.15807,128.436,2.42589,0.527821,0.492602,128.445,0.248346,0.138834,0.0699385
2.42589,0.527821,0.492602,128.445,0.248346,0.138834,0.0699385,0.299299,0.171898,128.463,2.43079,0.530555,0.494153,128.465,0.243898,0.134424,0.0806148
2.43079,0.530555,0.494153,128.465,0.243898,0.134424,0.0806148,0.293518,0.170729,128.481,2.43579,0.533269,0.495833,128.485,0.259665,0.13825,0.084822
2.43579,0.533269,0.495833,128.485,0.259665,0.13825,0.084822,0.287648,0.169462,128.503,2.44118,0.536144,0.497391,128.505,0.275919,0.148608,0.0708629
2.44118,0.536144,0.497391,128.505,0.275919,0.148608,0.0708629,0.281337,0.168287,128.522,2.44673,0.539199,0.498896,128.525,0.278544,0.15537,0.0732836
2.44673,0.539199,0.498896,128.525,0.278544,0.15537,0.0732836,0.2748,0.167153,128.541,2.45201,0.542311,0.499829,128.545,0.257719,0.158097,0.048226
2.45201,0.542311,0.499829,128.545,0.257719,0.158097,0.048226,0.268543,0.16645,128.565,2.45978,0.546979,0.502264,128.575,0.268174,0.14695,0.107332
2.45978,0.546979,0.502264,128.575,0.268174,0.14695,0.107332,0.259303,0.164613,128.593,2.46531,0.549849,0.504089,128.595,0.280188,0.145248,0.0809068
2.46531,0.549849,0.504089,128.595,0.280188,0.145248,0.0809068,0.252837,0.163238,128.618,2.47349,0.554399,0.505906,128.625,0.265063,0.154202,0.0489428
2.47349,0.554399,0.505906,128.625,0.265063,0.154202,0.0489428,0.243208,0.161867,128.647,2.48102,0.558661,0.507756,128.655,0.24229,0.138037,0.0643948
2.48102,0.558661,0.507756,128.655,0.24229,0.138037,0.0643948,0.234321,0.160473,128.677,2.48823,0.562952,0.509814,128.685,0.240312,0.145149,0.0755548
2.48823,0.562952,0.509814,128.685,0.240312,0.145149,0.0755548,0.296645,0.173628,128.696,2.49307,0.5658,0.511296,128.711,0.244771,0.139798,0.0771861
2.49307,0.5658,0.511296,128.711,0.244771,0.139798,0.0771861,0.290976,0.172511,128.732,2.50082,0.570063,0.513793,128.735,0.260334,0.148014,0.0686372
2.50082,0.570063,0.513793,128.735,0.260334,0.148014,0.0686372,0.281968,0.170628,128.759,2.50835,0.574715,0.515263,128.765,0.250068,0.160382,0.0608761
2.50835,0.574715,0.515263,128.765,0.250068,0.160382,0.0608761,0.273095,0.16952,128.785,2.51623,0.579337,0.517904,128.795,0.27894,0.147199,0.0772596
2.51623,0.579337,0.517904,128.795,0.27894,0.147199,0.0772596,0.263869,0.167528,128.808,2.52187,0.582405,0.518839,128.815,0.280048,0.159146,0.0285336
2.52187,0.582405,0.518839,128.815,0.280048,0.159146,0.0285336,0.257325,0.166823,128.835,2.52998,0.587226,0.519621,128.845,0.263107,0.158375,0.0463622
2.52998,0.587226,0.519621,128.845,0.263107,0.158375,0.0463622,0.247809,0.166233,128.858,2.53519,0.590336,0.520909,128.865,0.259334,0.152507,0.0746741
2.53519,0.590336,0.520909,128.865,0.259334,0.152507,0.0746741,0.241693,0.165263,128.879,2.54035,0.59334,0.522373,128.885,0.258035,0.149244,0.0622903
2.54035,0.59334,0.522373,128.885,0.258035,0.149244,0.0622903,0.235655,0.164159,128.895,2.54548,0.596288,0.523622,128.908,0.253481,0.145355,0.0620238
2.54548,0.596288,0.523622,128.908,0.253481,0.145355,0.0620238,0.229666,0.163217,128.93,2.55289,0.600603,0.525668,128.935,0.24025,0.141771,0.071361
2.55289,0.600603,0.525668,128.935,0.24025,0.141771,0.071361,0.29053,0.176381,128.954,2.55719,0.603088,0.526627,128.955,0.203631,0.121091,0.0313221
2.55719,0.603088,0.526627,128.955,0.203631,0.121091,0.0313221,0.285562,0.175658,128.979,2.56335,0.606906,0.527791,128.985,0.212516,0.134638,0.0587381
2.56335,0.606906,0.527791,128.985,0.212516,0.134638,0.0587381,0.278388,0.174781,128.996,2.56793,0.609709,0.529285,129.005,0.245981,0.144967,0.0863585
2.56793,0.609709,0.529285,129.005,0.245981,0.144967,0.0863585,0.273062,0.173654,129.018,2.57317,0.612646,0.530836,129.025,0.271757,0.149697,0.0658448
2.57317,0.612646,0.530836,129.025,0.271757,0.149697,0.0658448,0.267037,0.172485,129.041,2.57862,0.615689,0.532189,129.045,0.269563,0.155115,0.0664223
2.57862,0.615689,0.532189,129.045,0.269563,0.155115,0.0664223,0.260776,0.171465,129.07,2.58645,0.620443,0.533907,129.077,0.256573,0.15999,0.0631028
2.58645,0.620443,0.533907,129.077,0.256573,0.15999,0.0631028,0.251681,0.17017,129.09,2.59159,0.62364,0.535407,129.095,0.259343,0.158114,0.0829352
2.59159,0.62364,0.535407,129.095,0.259343,0.158114,0.0829352,0.245692,0.169038,129.103,2.59419,0.625201,0.536262,129.105,0.261152,0.154626,0.0860884
2.59419,0.625201,0.536262,129.105,0.261152,0.154626,0.0860884,0.242675,0.168394,129.135,2.60442,0.63119,0.53929,129.145,0.244239,0.149658,0.0591619
2.60442,0.63119,0.53929,129.145,0.244239,0.149658,0.0591619,0.230845,0.166111,129.168,2.61106,0.635658,0.54035,129.175,0.212767,0.149621,0.0624882
2.61106,0.635658,0.54035,129.175,0.212767,0.149621,0.0624882,0.291134,0.180018,129.191,2.61535,0.638578,0.542252,129.196,0.220873,0.139716,0.116669
2.61535,0.638578,0.542252,129.196,0.220873,0.139716,0.116669,0.286135,0.178584,129.214,2.62012,0.641318,0.544447,129.215,0.256699,0.142284,0.100701
2.62012,0.641318,0.544447,129.215,0.256699,0.142284,0.100701,0.280699,0.176929,129.232,2.6254,0.644426,0.545909,129.235,0.267008,0.165648,0.0564377
2.6254,0.644426,0.545909,129.235,0.267008,0.165648,0.0564377,0.274673,0.175827,129.255,2.63305,0.649165,0.547885,129.265,0.250156,0.160159,0.0689981
2.63305,0.649165,0.547885,129.265,0.250156,0.160159,0.0689981,0.265881,0.174337,129.286,2.64058,0.654159,0.550019,129.295,0.255624,0.171272,0.0789722
2.64058,0.654159,0.550019,129.295,0.255624,0.171272,0.0789722,0.257139,0.172728,129.314,2.64581,0.657547,0.551675,129.315,0.268384,0.165148,0.0856595
2.64581,0.657547,0.551675,129.315,0.268384,0.165148,0.0856595,0.251079,0.17148,129.329,2.65118,0.660707,0.55328,129.335,0.264966,0.154473,0.0776182
2.65118,0.660707,0.55328,129.335,0.264966,0.154473,0.0776182,0.244951,0.17027,129.348,2.65629,0.663777,0.55455,129.356,0.236169,0.152521,0.0301879
2.65629,0.663777,0.55455,129.356,0.236169,0.152521,0.0301879,0.239103,0.169312,129.365,2.65858,0.665319,0.554756,129.366,0.225295,0.156171,0.0175944
2.65858,0.665319,0.554756,129.366,0.225295,0.156171,0.0175944,0.236439,0.169156,129.387,2.66515,0.669989,0.556405,129.395,0.220304,0.150333,0.0962892
2.66515,0.669989,0.556405,129.395,0.220304,0.150333,0.0962892,0.295364,0.18262,129.414,2.66979,0.672782,0.558396,129.415,0.239817,0.135317,0.0966388
2.66979,0.672782,0.558396,129.415,0.239817,0.135317,0.0966388,0.290129,0.181119,129.427,2.67469,0.675635,0.559947,129.435,0.251259,0.154552,0.0654542
2.67469,0.675635,0.559947,129.435,0.251259,0.154552,0.0654542,0.284616,0.17995,129.455,2.68234,0.680675,0.561714,129.465,0.258151,0.173862,0.0663389
2.68234,0.680675,0.561714,129.465,0.258151,0.173862,0.0663389,0.275856,0.178617,129.475,2.68756,0.684137,0.563378,129.489,0.263671,0.172422,0.0954764
2.68756,0.684137,0.563378,129.489,0.263671,0.172422,0.0954764,0.269879,0.177363,129.509,2.6956,0.68929,0.565855,129.515,0.270285,0.173584,0.0638368
2.6956,0.68929,0.565855,129.515,0.270285,0.173584,0.0638368,0.260711,0.175495,129.528,2.70101,0.692762,0.566871,129.535,0.268475,0.173032,0.0453699
2.70101,0.692762,0.566871,129.535,0.268475,0.173032,0.0453699,0.254548,0.174729,129.552,2.70611,0.695934,0.568065,129.555,0.247723,0.155275,0.0591597
2.70611,0.695934,0.568065,129.555,0.247723,0.155275,0.0591597,0.248754,0.173829,129.567,2.71084,0.699099,0.568692,129.575,0.231507,0.160932,0.0252002
2.71084,0.699099,0.568692,129.575,0.231507,0.160932,0.0252002,0.243333,0.173356,129.59,2.71542,0.702333,0.569591,129.595,0.23058,0.160168,0.0671631
2.71542,0.702333,0.569591,129.595,0.23058,0.160168,0.0671631,0.238027,0.172678,129.61,2.72019,0.705399,0.571199,129.615,0.244519,0.146856,0.0868286
2.72019,0.705399,0.571199,129.615,0.244519,0.146856,0.0868286,0.297804,0.186173,129.631,2.72511,0.708289,0.572817,129.635,0.244004,0.145953,0.0797312
2.72511,0.708289,0.572817,129.635,0.244004,0.145953,0.0797312,0.292348,0.184953,129.646,2.72997,0.711337,0.574407,129.655,0.244847,0.161068,0.0726535
2.72997,0.711337,0.574407,129.655,0.244847,0.161068,0.0726535,0.286904,0.183754,129.677,2.73493,0.71471,0.575873,129.678,0.251395,0.174855,0.0817757
2.73493,0.71471,0.575873,129.678,0.251395,0.174855,0.0817757,0.281274,0.182648,129.698,2.74274,0.720014,0.57861,129.705,0.269152,0.175535,0.0899937
2.74274,0.720014,0.57861,129.705,0.269152,0.175535,0.0899937,0.27242,0.180585,129.722,2.74818,0.723534,0.580297,129.725,0.274211,0.176272,0.077553
2.74818,0.723534,0.580297,129.725,0.274211,0.176272,0.077553,0.266294,0.179313,129.739,2.75358,0.727054,0.581691,129.745,0.266346,0.17744,0.0659346
2.75358,0.727054,0.581691,129.745,0.266346,0.17744,0.0659346,0.260209,0.178262,129.762,2.75869,0.730576,0.582884,129.765,0.242177,0.174856,0.0502499
2.75869,0.730576,0.582884,129.765,0.242177,0.174856,0.0502499,0.254398,0.177362,129.781,2.7634,0.734093,0.584173,129.785,0.232348,0.175902,0.0805364
2.7634,0.734093,0.584173,129.785,0.232348,0.175902,0.0805364,0.248966,0.17639,129.807,2.7706,0.739054,0.58731,129.815,0.250704,0.156244,0.0982007
2.7706,0.739054,0.58731,129.815,0.250704,0.156244,0.0982007,0.240784,0.174025,129.829,2.77559,0.742232,0.588954,129.835,0.245113,0.162813,0.0658884
2.77559,0.742232,0.588954,129.835,0.245113,0.162813,0.0658884,0.299007,0.187493,129.844,2.77795,0.743803,0.589613,129.845,0.227724,0.149137,0.0686995
2.77795,0.743803,0.589613,129.845,0.227724,0.149137,0.0686995,0.296376,0.186996,129.876,2.78678,0.749985,0.592554,129.885,0.228948,0.171825,0.0834086
2.78678,0.749985,0.592554,129.885,0.228948,0.171825,0.0834086,0.286447,0.184779,129.903,2.79158,0.75357,0.594366,129.905,0.252883,0.183686,0.0970539
2.79158,0.75357,0.594366,129.905,0.252883,0.183686,0.0970539,0.280995,0.183412,129.921,2.79684,0.757189,0.596196,129.925,0.271708,0.176147,0.0916294
2.79684,0.757189,0.596196,129.925,0.271708,0.176147,0.0916294,0.275095,0.182033,129.935,2.80229,0.760686,0.597983,129.945,0.27011,0.174502,0.0829734
2.80229,0.760686,0.597983,129.945,0.27011,0.174502,0.0829734,0.269058,0.180685,129.962,2.80744,0.764228,0.599172,129.965,0.243854,0.179873,0.0390836
2.80744,0.764228,0.599172,129.965,0.243854,0.179873,0.0390836,0.263296,0.179789,129.978,2.81219,0.767872,0.600066,129.985,0.234084,0.182562,0.0614255
2.81219,0.767872,0.600066,129.985,0.234084,0.182562,0.0614255,0.257865,0.179114,130.003,2.81696,0.771391,0.601944,130.005,0.248926,0.166073,0.105476
2.81696,0.771391,0.601944,130.005,0.248926,0.166073,0.105476,0.252452,0.177698,130.016,2.82205,0.774656,0.603786,130.025,0.255352,0.164284,0.084842
2.82205,0.774656,0.603786,130.025,0.255352,0.164284,0.084842,0.246819,0.17631,130.047,2.82947,0.779725,0.606135,130.055,0.239545,0.169979,0.0749725
2.82947,0.779725,0.606135,130.055,0.239545,0.169979,0.0749725,0.300953,0.189245,130.07,2.83418,0.78309,0.607592,130.075,0.232903,0.167308,0.0749595
2.83418,0.78309,0.607592,130.075,0.232903,0.167308,0.0749595,0.295723,0.188147,130.093,2.83897,0.786518,0.609339,130.095,0.248448,0.177507,0.09926
2.83897,0.786518,0.609339,130.095,0.248448,0.177507,0.09926,0.290394,0.18683,130.106,2.84412,0.790159,0.61124,130.115,0.262882,0.185802,0.0904444
2.84412,0.790159,0.61124,130.115,0.262882,0.185802,0.0904444,0.284682,0.185396,130.136,2.85197,0.79556,0.61375,130.145,0.252723,0.173437,0.0722004
2.85197,0.79556,0.61375,130.145,0.252723,0.173437,0.0722004,0.276026,0.183504,130.153,2.85448,0.79733,0.614377,130.16,0.248979,0.180224,0.0564808
2.85448,0.79733,0.614377,130.16,0.248979,0.180224,0.0564808,0.273243,0.183031,130.188,2.86406,0.804753,0.616375,130.195,0.247855,0.182245,0.0820999
2.86406,0.804753,0.616375,130.195,0.247855,0.182245,0.0820999,0.262428,0.181525,130.204,2.8666,0.806528,0.617261,130.205,0.260429,0.173475,0.0914796
2.8666,0.806528,0.617261,130.205,0.260429,0.173475,0.0914796,0.259616,0.180857,130.222,2.87187,0.809945,0.618961,130.225,0.262504,0.170704,0.0820024
2.87187,0.809945,0.618961,130.225,0.262504,0.170704,0.0820024,0.253856,0.179575,130.242,2.87695,0.813433,0.620495,130.245,0.245,0.177984,0.0612877
