"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output",,"dt_con_output","cos","sin","X-error","Y-erro"
1.024,0.0630496,0.128169,123.035,0.361098,0.0574735,0.115507,0.361226,0.152534,123.056,1.03566,0.0645875,0.131405,123.065,0.407439,0.0499588,0.0882155,,0.009,0.991797591561895,0.127818376503635,-0.010486058124668,-0.001122358112162
1.03566,0.0645875,0.131405,123.065,0.407439,0.0499588,0.0882155,0.34604,0.150093,123.088,1.04797,0.0662219,0.133723,123.095,0.408148,0.0585478,0.0734706,,0.007000000000005,0.991378779120508,0.131027158671516,-0.011323068659079,-0.001317015534093
1.04797,0.0662219,0.133723,123.095,0.408148,0.0585478,0.0734706,0.330012,0.148346,123.105,1.05604,0.0673966,0.135292,123.115,0.39827,0.0581047,0.0802038,,0.009999999999991,0.991072395039333,0.133324820611169,-0.006723062622241,-0.000734712093005
1.05604,0.0673966,0.135292,123.115,0.39827,0.0581047,0.0802038,0.319503,0.147163,123.132,1.06394,0.0685477,0.136867,123.135,0.393184,0.0577519,0.0776692,,0.003,0.990861988590187,0.134879648454094,-0.00751825462057,-0.00102181664304
1.06394,0.0685477,0.136867,123.135,0.393184,0.0577519,0.0776692,0.309201,0.145976,123.151,1.07155,0.0696869,0.137611,123.155,0.362025,0.0577038,-0.000579904,,0.004000000000005,0.990648324253444,0.136440088148031,-0.007123708456063,-0.000970450353218
1.07155,0.0696869,0.137611,123.155,0.362025,0.0577038,-0.000579904,0.299284,0.145414,123.174,1.07862,0.0708979,0.138218,123.175,0.347976,0.0619184,0.0595806,,0.000999999999991,0.990546538657484,0.13717709267103,-0.006961651709901,-0.001169945090997
1.07862,0.0708979,0.138218,123.175,0.347976,0.0619184,0.0595806,0.29005,0.144957,123.192,1.08553,0.0721155,0.139904,123.197,0.344923,0.0564524,0.104625,,0.00500000000001,0.990463089684411,0.137778329111692,-0.006405347805999,-0.001017786978205
1.08553,0.0721155,0.139904,123.197,0.344923,0.0564524,0.104625,0.281032,0.143686,123.216,1.09562,0.073373,0.143235,123.225,0.320634,0.0354587,0.0961949,,0.009,0.990229387788707,0.139448053265731,-0.009217590395176,-0.000904795712252
1.09562,0.073373,0.143235,123.225,0.320634,0.0354587,0.0961949,0.363679,0.155881,123.241,1.09881,0.073758,0.143978,123.242,0.31687,0.0412071,0.0578672,,0.001000000000005,0.989759393612054,0.142745727630284,-0.003073392147513,-0.000333086376521
1.09881,0.073758,0.143978,123.242,0.31687,0.0412071,0.0578672,0.359554,0.155321,123.258,1.10827,0.0752747,0.145241,123.265,0.325867,0.0600821,0.0511531,,0.007000000000005,0.989653060348354,0.143481079390759,-0.008662476868139,-0.001155575627865
1.10827,0.0752747,0.145241,123.265,0.325867,0.0600821,0.0511531,0.347263,0.154369,123.283,1.11522,0.0764963,0.146421,123.285,0.365675,0.0591039,0.0675591,,0.001999999999995,0.989471054461425,0.144730896435401,-0.006723676895958,-0.001121080629423
1.11522,0.0764963,0.146421,123.285,0.365675,0.0591039,0.0675591,0.33823,0.153479,123.297,1.12276,0.0775582,0.14788,123.305,0.383386,0.0488134,0.0728806,,0.00800000000001,0.989299583173596,0.145898371247072,-0.006550541957999,-0.000667122351144
1.12276,0.0775582,0.14788,123.305,0.383386,0.0488134,0.0728806,0.328446,0.152379,123.32,1.13043,0.0785944,0.149243,123.325,0.376846,0.0558692,0.0449714,,0.00500000000001,0.989085664574041,0.147341603541318,-0.007040392009219,-0.000794231198416
1.13043,0.0785944,0.149243,123.325,0.376846,0.0558692,0.0449714,0.318514,0.151351,123.343,1.13765,0.0798144,0.149292,123.346,0.356141,0.0656642,0.0119577,,0.003,0.988883919284395,0.148689590021405,-0.006859907819468,-0.001077920851772
1.13765,0.0798144,0.149292,123.346,0.356141,0.0656642,0.0119577,0.309121,0.151314,123.367,1.14827,0.0818006,0.151014,123.375,0.356803,0.0586423,0.0954007,,0.007999999999996,0.988876632307332,0.148738045154929,-0.009739274703513,-0.00161837557395
1.14827,0.0818006,0.151014,123.375,0.356803,0.0586423,0.0954007,0.295301,0.150016,123.382,1.15187,0.0823321,0.152011,123.385,0.36236,0.0496551,0.100057,,0.003,0.988619039370491,0.150440669348974,-0.003283907151891,-0.000398224159702
1.15187,0.0823321,0.152011,123.385,0.36236,0.0496551,0.100057,0.290632,0.149264,123.418,1.16618,0.0843906,0.15515,123.425,0.347186,0.0613179,0.0708939,,0.006999999999991,0.988468558699928,0.151426247598252,-0.013572806119361,-0.001750434807657
1.16618,0.0843906,0.15515,123.425,0.347186,0.0613179,0.0708939,0.272074,0.146897,123.441,1.17301,0.0856336,0.156576,123.445,0.3383,0.061078,0.077344,,0.003999999999991,0.987988362644303,0.154528299283428,-0.006452158864945,-0.001074827470003
1.17301,0.0856336,0.156576,123.445,0.3383,0.061078,0.077344,0.263181,0.145822,123.468,1.18255,0.0872965,0.159432,123.475,0.310446,0.0582435,0.0781905,,0.006999999999991,0.987767000839065,0.155937013096307,-0.008916761073901,-0.001375622386694
1.18255,0.0872965,0.159432,123.475,0.310446,0.0582435,0.0781905,0.345712,0.158376,123.487,1.18873,0.0885125,0.160962,123.495,0.309837,0.0624379,0.0794865,,0.00800000000001,0.987317616860515,0.158757435847502,-0.005321400739583,-0.000776925194706
1.18873,0.0885125,0.160962,123.495,0.309837,0.0624379,0.0794865,0.337697,0.157222,123.512,1.19513,0.0897557,0.162542,123.515,0.325457,0.0591994,0.0412776,,0.003,0.987073562472756,0.160267845394336,-0.006086106923833,-0.001080834088242
1.19513,0.0897557,0.162542,123.515,0.325457,0.0591994,0.0412776,0.329395,0.156031,123.536,1.20487,0.0915889,0.163673,123.546,0.328867,0.0638045,0.0700034,,0.010000000000005,0.986819107317426,0.161827220927872,-0.008667960914849,-0.001300149225624
1.20487,0.0915889,0.163673,123.546,0.328867,0.0638045,0.0700034,0.316776,0.155179,123.566,1.21505,0.0934617,0.166558,123.575,0.35438,0.0573064,0.105969,,0.009,0.986635449619386,0.16294320959878,-0.009242405444872,-0.001408251516525
1.21505,0.0934617,0.166558,123.575,0.35438,0.0573064,0.105969,0.303603,0.153003,123.586,1.22228,0.0946009,0.168438,123.596,0.364516,0.0593059,0.0804828,,0.010000000000005,0.986161253120233,0.165788970816308,-0.0061540916886,-0.000635859710932
1.22228,0.0946009,0.168438,123.596,0.364516,0.0593059,0.0804828,0.294253,0.151585,123.614,1.22948,0.0958448,0.169816,123.615,0.354494,0.0645694,0.0710236,,0.000999999999991,0.985847827295048,0.167642659897872,-0.007092740073453,-0.001194570644398
1.22948,0.0958448,0.169816,123.615,0.354494,0.0645694,0.0710236,0.284945,0.150547,123.632,1.23644,0.0971259,0.171263,123.635,0.342933,0.0633386,0.0765638,,0.003,0.985615879777635,0.169000998606989,-0.00665696612151,-0.001136632031356
1.23644,0.0971259,0.171263,123.635,0.342933,0.0633386,0.0765638,0.275926,0.149456,123.651,1.24321,0.098379,0.172895,123.655,0.33603,0.061947,0.0844832,,0.004000000000005,0.985370303572469,0.170427007359459,-0.006391503476167,-0.001064999030269
1.24321,0.098379,0.172895,123.655,0.33603,0.061947,0.0844832,0.267156,0.148225,123.678,1.25319,0.100221,0.175323,123.685,0.328889,0.0608436,0.0775439,,0.007000000000005,0.985090854590758,0.172034904021396,-0.00935159298524,-0.001520278902269
1.25319,0.100221,0.175323,123.685,0.328889,0.0608436,0.0775439,0.254237,0.146395,123.702,1.25945,0.101382,0.176447,123.705,0.285206,0.0539279,0.0384009,,0.003,0.984670250609701,0.174426195177868,-0.006009152741921,-0.00102796322225
1.25945,0.101382,0.176447,123.705,0.285206,0.0539279,0.0384009,0.24613,0.145547,123.723,1.26497,0.102511,0.17754,123.725,0.271168,0.0590733,0.0581445,,0.001999999999995,0.984473573603288,0.175532854123586,-0.00537960449444,-0.001042592197229
1.26497,0.102511,0.17754,123.725,0.271168,0.0590733,0.0581445,0.332971,0.15943,123.742,1.27032,0.10373,0.178846,123.745,0.265975,0.0625038,0.0754584,,0.003,0.984281128181804,0.176608778675224,-0.005079126759616,-0.001042583195067
1.27032,0.10373,0.178846,123.745,0.265975,0.0625038,0.0754584,0.326047,0.158445,123.759,1.27584,0.10496,0.180618,123.765,0.295974,0.0578724,0.0971786,,0.006,0.984049637769878,0.177894098848081,-0.00499967789505,-0.000881988976517
1.27584,0.10496,0.180618,123.765,0.295974,0.0578724,0.0971786,0.318904,0.157109,123.787,1.28569,0.106687,0.182862,123.795,0.346438,0.0597717,0.0628445,,0.007999999999996,0.983732864642034,0.17963755460142,-0.009094901660032,-0.001268702922299
1.28569,0.106687,0.182862,123.795,0.346438,0.0597717,0.0628445,0.306224,0.155417,123.816,1.29606,0.108662,0.184985,123.825,0.34355,0.0701999,0.0783613,,0.009,0.98332728149773,0.181844597011526,-0.009415211328992,-0.001473833381123
1.29606,0.108662,0.184985,123.825,0.34355,0.0701999,0.0783613,0.292855,0.153816,123.845,1.30638,0.11079,0.187673,123.855,0.346188,0.0695147,0.0937653,,0.010000000000005,0.982939009717654,0.183931789463588,-0.009313896647499,-0.001589346557966
1.30638,0.11079,0.187673,123.855,0.346188,0.0695147,0.0937653,0.279533,0.151789,123.873,1.31331,0.11214,0.189399,123.875,0.346257,0.0664584,0.07968,,0.001999999999995,0.982441050628854,0.186573261855156,-0.006736458059592,-0.001245693232788
1.31331,0.11214,0.189399,123.875,0.346257,0.0664584,0.07968,0.270598,0.150488,123.893,1.31998,0.113432,0.190275,123.895,0.315175,0.0635213,-0.0145329,,0.001999999999995,0.982117561955868,0.188268676358714,-0.006482607096629,-0.00119010974543
1.31998,0.113432,0.190275,123.895,0.315175,0.0635213,-0.0145329,0.262006,0.149828,123.912,1.32612,0.114773,0.190376,123.915,0.301589,0.0689313,0.0281477,,0.003,0.981952261789771,0.189128938996527,-0.00589226677685,-0.001192341249628
1.32612,0.114773,0.190376,123.915,0.301589,0.0689313,0.0281477,0.254066,0.149752,123.932,1.33209,0.116131,0.191565,123.937,0.298835,0.062985,0.0869583,,0.004999999999995,0.981933154758518,0.189228115210147,-0.00558688244563,-0.001117617848405
1.33209,0.116131,0.191565,123.937,0.298835,0.062985,0.0869583,0.246337,0.148855,123.958,1.34122,0.117774,0.194115,123.965,0.301419,0.0539272,0.0806474,,0.007000000000005,0.981707468492867,0.1903954996982,-0.008614701178235,-0.001314689806536
1.34122,0.117774,0.194115,123.965,0.301419,0.0539272,0.0806474,0.234583,0.146933,123.985,1.34952,0.11938,0.196706,123.995,0.266147,0.0593792,0.0654472,,0.010000000000005,0.981218768720129,0.192898232006815,-0.00759292226723,-0.001153493540411
1.34952,0.11938,0.196706,123.995,0.266147,0.0593792,0.0654472,0.223878,0.144979,124.014,1.35477,0.120643,0.198016,124.02,0.260694,0.0657703,0.0714389,,0.006,0.980715676363398,0.195439919502342,-0.004892493251604,-0.00100047181021
1.35477,0.120643,0.198016,124.02,0.260694,0.0657703,0.0714389,0.310188,0.158698,124.033,1.36004,0.121931,0.199588,124.035,0.265965,0.0608942,0.0807721,,0.001999999999995,0.980458808639112,0.196724488973723,-0.005108271699056,-0.001165956848429
1.36004,0.121931,0.199588,124.035,0.265965,0.0608942,0.0807721,0.303395,0.157513,124.056,1.36843,0.123542,0.201834,124.065,0.295676,0.0537436,0.0697685,,0.009,0.980148346423004,0.198265526514951,-0.007663767939425,-0.001069625075247
1.36843,0.123542,0.201834,124.065,0.295676,0.0537436,0.0697685,0.292631,0.15582,124.082,1.37144,0.124111,0.202552,124.083,0.303576,0.0595334,0.0733801,,0.001000000000005,0.979700570238874,0.200466437773573,-0.002923476036444,-0.000510337305848
1.37144,0.124111,0.202552,124.083,0.303576,0.0595334,0.0733801,0.288781,0.155278,124.1,1.3807,0.126152,0.20476,124.105,0.303328,0.0718991,0.0364441,,0.00500000000001,0.979556382819352,0.201169811049938,-0.008821665095719,-0.001750529903975
1.3807,0.126152,0.20476,124.105,0.303328,0.0718991,0.0364441,0.276878,0.153614,124.118,1.38672,0.127682,0.205762,124.125,0.300683,0.0781411,0.0643741,,0.007000000000005,0.979109812440457,0.203332179408015,-0.005432106050111,-0.001135912549809
1.38672,0.127682,0.205762,124.125,0.300683,0.0781411,0.0643741,0.269106,0.152858,124.14,1.39277,0.129122,0.2075,124.151,0.307132,0.0650402,0.096706,,0.010999999999996,0.97890558211574,0.204313145202762,-0.005159928406622,-0.000835199174218
1.39277,0.129122,0.2075,124.151,0.307132,0.0650402,0.096706,0.261311,0.151548,124.171,1.40212,0.130926,0.210119,124.175,0.310091,0.0644662,0.0736583,,0.003999999999991,0.978549007585883,0.206014173669396,-0.009028972119793,-0.001588664921058
1.40212,0.130926,0.210119,124.175,0.310091,0.0644662,0.0736583,0.249322,0.149573,124.187,1.40822,0.132299,0.211623,124.195,0.299492,0.0709906,0.0778567,,0.007999999999996,0.978006101071177,0.208576284048677,-0.005481499933584,-0.000956978749668
1.40822,0.132299,0.211623,124.195,0.299492,0.0709906,0.0778567,0.241485,0.148439,124.213,1.41411,0.133677,0.213211,124.215,0.291326,0.0660557,0.0835653,,0.00200000000001,0.977691296325717,0.210046968768745,-0.005745354348759,-0.001276553615493
1.41411,0.133677,0.213211,124.215,0.291326,0.0660557,0.0835653,0.233894,0.147242,124.238,1.42271,0.13559,0.215744,124.245,0.282518,0.0631444,0.078235,,0.007000000000005,0.977356509136181,0.211599277052492,-0.008123024175892,-0.001566557390851
1.42271,0.13559,0.215744,124.245,0.282518,0.0631444,0.078235,0.222837,0.145332,124.256,1.42825,0.136853,0.217324,124.265,0.263808,0.0580588,0.09204,,0.009,0.97681739333906,0.214074239623276,-0.004973400827906,-0.000833667047986
1.42825,0.136853,0.217324,124.265,0.263808,0.0580588,0.09204,0.215711,0.144141,124.283,1.43322,0.137939,0.218995,124.285,0.243051,0.0574932,0.068205,,0.001999999999995,0.976477936917968,0.215617343255196,-0.004856187425024,-0.000992977934538
1.43322,0.137939,0.218995,124.285,0.243051,0.0574932,0.068205,0.209323,0.142881,124.3,1.43803,0.139193,0.220243,124.305,0.239692,0.0670321,0.0655127,,0.00500000000001,0.976116277224513,0.217248736100715,-0.004555619177635,-0.001026624214066
1.43803,0.139193,0.220243,124.305,0.239692,0.0670321,0.0655127,0.203109,0.14194,124.322,1.44271,0.140514,0.221183,124.325,0.218741,0.0622768,-0.00273533,,0.003,0.975844390719835,0.218466759715602,-0.004533949192716,-0.001187882304703
1.44271,0.140514,0.221183,124.325,0.218741,0.0622768,-0.00273533,0.289224,0.155938,124.339,1.44693,0.141747,0.221903,124.345,0.208387,0.0612223,0.0705351,,0.006,0.975638600867924,0.219383956789185,-0.003840409118096,-0.00085229336689
1.44693,0.141747,0.221903,124.345,0.208387,0.0612223,0.0705351,0.283783,0.155395,124.365,1.45356,0.143553,0.225224,124.375,0.245687,0.0569683,0.133728,,0.010000000000005,0.975480391547169,0.220086359656798,-0.00603863311979,-0.001181432325975
1.45356,0.143553,0.225224,124.375,0.245687,0.0569683,0.133728,0.275265,0.152891,124.395,1.46186,0.14543,0.228242,124.405,0.295067,0.0722425,0.079767,,0.010000000000005,0.974744106788609,0.22332471041261,-0.00762370967945,-0.001262265235882
1.46186,0.14543,0.228242,124.405,0.295067,0.0722425,0.079767,0.26465,0.150616,124.425,1.47079,0.147699,0.230647,124.435,0.296711,0.0740793,0.0854783,,0.010000000000005,0.974065674696541,0.226265466604985,-0.0081491051845,-0.00167018844263
1.47079,0.147699,0.230647,124.435,0.296711,0.0740793,0.0854783,0.253198,0.148803,124.444,1.47375,0.148431,0.231528,124.445,0.295638,0.0718444,0.0890177,,0.000999999999991,0.973518689765188,0.228607437932086,-0.002884873368223,-0.000674117053931
1.47375,0.148431,0.231528,124.445,0.295638,0.0718444,0.0890177,0.249405,0.148138,124.473,1.48254,0.150564,0.234185,124.475,0.29152,0.0717041,0.0834023,,0.001999999999995,0.973316908834827,0.229465019068737,-0.00864253280922,-0.002018540553839
1.48254,0.150564,0.234185,124.475,0.29152,0.0717041,0.0834023,0.238141,0.146135,124.489,1.48835,0.152029,0.235755,124.495,0.288027,0.0738987,0.0756197,,0.006,0.972703785360676,0.232050309081913,-0.00539346281408,-0.00113343584407
1.48835,0.152029,0.235755,124.495,0.288027,0.0738987,0.0756197,0.230691,0.144951,124.512,1.49679,0.154173,0.238081,124.525,0.275197,0.0694826,0.0803275,,0.013000000000005,0.972338267716552,0.233577167407208,-0.007576211923459,-0.001443506045757
1.49679,0.154173,0.238081,124.525,0.275197,0.0694826,0.0803275,0.219867,0.143197,124.536,1.50204,0.155512,0.238899,124.545,0.246773,0.0667785,-0.000584637,,0.009,0.971792337407053,0.235838192320364,-0.004705439350809,-0.000872322677522
1.50204,0.155512,0.238899,124.545,0.246773,0.0667785,-0.000584637,0.213127,0.14258,124.56,1.50684,0.156911,0.239378,124.565,0.235665,0.0708379,0.0520278,,0.004999999999995,0.971599096662479,0.23663303946122,-0.004537030054145,-0.001146835550994
1.50684,0.156911,0.239378,124.565,0.235665,0.0708379,0.0520278,0.206947,0.142219,124.578,1.51156,0.158241,0.240985,124.585,0.237945,0.0577304,0.0938636,,0.006999999999991,0.971485637978579,0.237098408264064,-0.004378608846715,-0.000986532369935
1.51156,0.158241,0.240985,124.585,0.237945,0.0577304,0.0938636,0.200881,0.141008,124.604,1.51608,0.159066,0.242958,124.605,0.220532,0.0395484,0.0879032,,0.001000000000005,0.971103366594705,0.238659278865144,-0.004472201370455,-0.000777057885402
1.51608,0.159066,0.242958,124.605,0.220532,0.0395484,0.0879032,0.19513,0.13952,124.609,1.51826,0.159498,0.243652,124.615,0.215979,0.0471571,0.0522448,,0.006,0.970630602022496,0.240574800046569,-0.00192180554504,-0.000150339835601
1.51826,0.159498,0.243652,124.615,0.215979,0.0471571,0.0522448,0.192346,0.138997,124.637,1.52458,0.161218,0.244737,124.645,0.208571,0.064885,0.0438632,,0.007999999999996,0.970463409379355,0.24124835969556,-0.005987658426128,-0.001348774744048
1.52458,0.161218,0.244737,124.645,0.208571,0.064885,0.0438632,0.184226,0.138179,124.658,1.52881,0.162427,0.245984,124.665,0.214981,0.0536295,0.0756125,,0.007000000000005,0.970201083733605,0.242301170286356,-0.003961030592678,-0.00089653277222
1.52881,0.162427,0.245984,124.665,0.214981,0.0536295,0.0756125,0.269951,0.151946,124.686,1.53522,0.163843,0.248103,124.695,0.210168,0.0489198,0.0592615,,0.008999999999986,0.969898179916955,0.243510822333994,-0.005887690976622,-0.000824376090002
1.53522,0.163843,0.248103,124.695,0.210168,0.0489198,0.0592615,0.261818,0.150348,124.708,1.53952,0.164969,0.249379,124.715,0.223891,0.0628161,0.0702926,,0.007000000000005,0.969380003371906,0.245565488338004,-0.003914819642032,-0.00067594574482
1.53952,0.164969,0.249379,124.715,0.223891,0.0628161,0.0702926,0.256325,0.149386,124.726,1.54427,0.166316,0.25086,124.735,0.24819,0.0692876,0.0787055,,0.009,0.969065872733295,0.24680221697476,-0.004233500254825,-0.000777645795605
1.54427,0.166316,0.25086,124.735,0.24819,0.0692876,0.0787055,0.250256,0.148269,124.755,1.55211,0.168415,0.253432,124.765,0.270616,0.0701748,0.0904057,,0.010000000000005,0.968699296028121,0.248237132344502,-0.0072188896336,-0.00147777168208
1.55211,0.168415,0.253432,124.765,0.270616,0.0701748,0.0904057,0.240243,0.14633,124.783,1.55754,0.169817,0.25505,124.785,0.263352,0.0685775,0.0313224,,0.001999999999995,0.968057626767384,0.250727803120237,-0.005299972800624,-0.00128152880079
1.55754,0.169817,0.25505,124.785,0.263352,0.0685775,0.0313224,0.233318,0.14511,124.804,1.56263,0.171277,0.255559,124.809,0.249723,0.0769469,0.0364804,,0.004999999999995,0.96765068220857,0.252293791483836,-0.00478277619032,-0.001165676585793
1.56263,0.171277,0.255559,124.809,0.249723,0.0769469,0.0364804,0.226804,0.144726,124.816,1.56761,0.172814,0.256789,124.825,0.24892,0.0733172,0.0872242,,0.009,0.967522139324299,0.252786292977549,-0.004470256422372,-0.001021003518468
1.56761,0.172814,0.256789,124.825,0.24892,0.0733172,0.0872242,0.220424,0.143799,124.842,1.57272,0.174097,0.25859,124.854,0.260888,0.0601607,0.0826236,,0.012000000000001,0.967210480380307,0.253976153688679,-0.00445158469504,-0.000611210723592
1.57272,0.174097,0.25859,124.854,0.260888,0.0601607,0.0826236,0.213908,0.142441,124.873,1.5805,0.176117,0.260632,124.877,0.253481,0.0735558,0.0630766,,0.003999999999991,0.966751500952774,0.255717686923606,-0.007556775878785,-0.001801199764103
1.5805,0.176117,0.260632,124.877,0.253481,0.0735558,0.0630766,0.203985,0.140902,124.894,1.58545,0.177584,0.26191,124.904,0.242994,0.0718785,0.0676081,,0.009999999999991,0.966227310236865,0.257691258975608,-0.004432936782151,-0.000941348485379
1.58545,0.177584,0.26191,124.904,0.242994,0.0718785,0.0676081,0.197646,0.139938,124.917,1.59265,0.179649,0.264146,124.925,0.236277,0.0667491,0.077159,,0.007999999999996,0.965897191835846,0.258925886700474,-0.006815785663008,-0.001655594673578
1.59265,0.179649,0.264146,124.925,0.236277,0.0667491,0.077159,0.188437,0.138252,124.941,1.59733,0.18096,0.265585,124.945,0.228834,0.0630387,0.0747985,,0.003999999999991,0.965315819440462,0.26108498374665,-0.004501906683804,-0.001114207715671
1.59733,0.18096,0.265585,124.945,0.228834,0.0630387,0.0747985,0.182448,0.137167,124.952,1.59951,0.181516,0.26639,124.956,0.208669,0.0504185,0.0816445,,0.004000000000005,0.964939118828816,0.262473802414389,-0.002012998777472,-0.000364448718788
1.59951,0.181516,0.26639,124.956,0.208669,0.0504185,0.0816445,0.179672,0.13656,124.978,1.6054,0.183089,0.268151,124.988,0.192987,0.0597471,0.0458345,,0.010000000000005,0.964727514788373,0.263250493276363,-0.00551508023432,-0.00110001257372
1.6054,0.183089,0.268151,124.988,0.192987,0.0597471,0.0458345,0.172151,0.135232,125.007,1.61126,0.185031,0.269942,125.015,0.199346,0.063908,0.0733882,,0.007999999999996,0.964262435041328,0.26494896936612,-0.005594216759704,-0.001577110159797
1.61126,0.185031,0.269942,125.015,0.199346,0.063908,0.0733882,0.164616,0.133882,125.027,1.61527,0.186171,0.271423,125.035,0.199504,0.0511374,0.0725542,,0.007999999999996,0.963786365168147,0.266675537528231,-0.003747475670912,-0.000788807517714
1.61527,0.186171,0.271423,125.035,0.199504,0.0511374,0.0725542,0.249655,0.147472,125.051,1.61896,0.187108,0.272056,125.055,0.169736,0.0472603,-0.00294953,,0.004000000000005,0.963390361875925,0.268102612155448,-0.003490771315519,-0.000669267369449
1.61896,0.187108,0.272056,125.055,0.169736,0.0472603,-0.00294953,0.24498,0.146995,125.072,1.62235,0.188147,0.272313,125.075,0.173335,0.055715,0.029057,,0.003,0.96322045992381,0.268712384500908,-0.00326525422416,-0.000841512520135
1.62235,0.188147,0.272313,125.075,0.173335,0.055715,0.029057,0.240665,0.146801,125.09,1.62415,0.188722,0.272743,125.091,0.185689,0.0586085,0.0550634,,0.000999999999991,0.96315136903188,0.268959923282292,-0.001758284332226,-0.000510270760064
1.62415,0.188722,0.272743,125.091,0.185689,0.0586085,0.0550634,0.238369,0.146477,125.107,1.6306,0.190434,0.275011,125.115,0.241739,0.0574182,0.0800887,,0.007999999999996,0.963035627225089,0.269374053492868,-0.006095899990072,-0.001198316609944
1.6306,0.190434,0.275011,125.115,0.241739,0.0574182,0.0800887,0.230194,0.144766,125.141,1.63809,0.192412,0.277176,125.145,0.2507,0.0743833,0.0637659,,0.003999999999991,0.962422210553705,0.271557523616858,-0.007267412530537,-0.001727956349635
1.63809,0.192412,0.277176,125.145,0.2507,0.0743833,0.0637659,0.220694,0.143134,125.164,1.64305,0.193969,0.278515,125.165,0.246725,0.0785852,0.0737842,,0.001000000000005,0.961832033430519,0.273640529649597,-0.0049046720142,-0.001496609176949
1.64305,0.193969,0.278515,125.165,0.246725,0.0785852,0.0737842,0.214371,0.142125,125.186,1.65047,0.196224,0.28097,125.195,0.247794,0.0718457,0.0781952,,0.008999999999986,0.961464766626511,0.274928177049623,-0.006943983835226,-0.00172457034582
1.65047,0.196224,0.28097,125.195,0.247794,0.0718457,0.0781952,0.204918,0.140274,125.218,1.65785,0.198376,0.282924,125.225,0.24197,0.0716157,0.046408,,0.006999999999991,0.960786921245205,0.277287742181582,-0.007024557843756,-0.001754251253134
1.65785,0.198376,0.282924,125.225,0.24197,0.0716157,0.046408,0.195539,0.138801,125.237,1.66258,0.199807,0.283889,125.245,0.231659,0.0716083,0.053178,,0.00800000000001,0.960243267144396,0.279164589272807,-0.00435148342536,-0.000994299483025
1.66258,0.199807,0.283889,125.245,0.231659,0.0716083,0.053178,0.189511,0.138073,125.269,1.66937,0.201921,0.285789,125.275,0.222407,0.0692739,0.07287,,0.006,0.959973426256326,0.280091093899272,-0.006526588427506,-0.001795517940224
1.66937,0.201921,0.285789,125.275,0.222407,0.0692739,0.07287,0.180854,0.13664,125.295,1.67573,0.203901,0.287108,125.305,0.191009,0.0646962,-0.00359688,,0.010000000000005,0.959439520746595,0.281914536747477,-0.00595776804422,-0.00147014628371
1.67573,0.203901,0.287108,125.305,0.191009,0.0646962,-0.00359688,0.172745,0.135646,125.319,1.67945,0.205231,0.28754,125.325,0.182631,0.0670974,0.0467338,,0.006,0.959066840982836,0.283179791876474,-0.00352202490177,-0.001036492641114
1.67945,0.205231,0.28754,125.325,0.182631,0.0670974,0.0467338,0.16798,0.13532,125.345,1.68492,0.20694,0.289921,125.355,0.175148,0.0334464,0.0834173,,0.010000000000005,0.958944417824107,0.28359408231482,-0.0051632164462,-0.001232618660527
1.68492,0.20694,0.289921,125.355,0.175148,0.0334464,0.0834173,0.161007,0.133525,125.372,1.68834,0.207633,0.291235,125.375,0.169057,0.0418212,0.0452408,,0.003,0.958266462748257,0.285876522946435,-0.003335399837892,-0.00055491563601
1.68834,0.207633,0.291235,125.375,0.169057,0.0418212,0.0452408,0.156705,0.132534,125.391,1.69165,0.208636,0.291805,125.395,0.163087,0.0582326,0.0243852,,0.003999999999991,0.9578899938358,0.287135437919547,-0.00320403169126,-0.000823017764804
1.69165,0.208636,0.291805,125.395,0.163087,0.0582326,0.0243852,0.152484,0.132104,125.41,1.69491,0.209854,0.292589,125.415,0.164769,0.0596499,0.0521039,,0.00500000000001,0.957726171035824,0.287681388541317,-0.00313565920946,-0.000998665955748
1.69491,0.209854,0.292589,125.415,0.164769,0.0596499,0.0521039,0.1483,0.131513,125.433,1.69827,0.210881,0.293865,125.436,0.169882,0.0446179,0.0692842,,0.003,0.957500334514259,0.288432157369948,-0.0032866942719,-0.000898676533186
1.69827,0.210881,0.293865,125.436,0.169882,0.0446179,0.0692842,0.144025,0.130551,125.458,1.70327,0.212239,0.295785,125.465,0.161926,0.0491639,0.0551642,,0.007000000000005,0.9571315156919,0.289653692656119,-0.00482872921465,-0.001065978388406
1.70327,0.212239,0.295785,125.465,0.161926,0.0491639,0.0551642,0.226837,0.14381,125.477,1.70644,0.213292,0.29691,125.485,0.156377,0.0541299,0.0606504,,0.007999999999996,0.956573616759422,0.291490850147647,-0.002876153535504,-0.000524032720201
1.70644,0.213292,0.29691,125.485,0.156377,0.0541299,0.0606504,0.222806,0.142963,125.5,1.70966,0.214377,0.298207,125.504,0.168975,0.0555908,0.0735807,,0.004000000000005,0.9562450842905,0.292566810780468,-0.003080633064552,-0.000824257436629
1.70966,0.214377,0.298207,125.504,0.168975,0.0555908,0.0735807,0.218722,0.141984,125.521,1.71338,0.215542,0.299651,125.525,0.199594,0.0609903,0.0706741,,0.004000000000005,0.955864820941375,0.29380681422784,-0.0035721658002,-0.000907951943914
