x_position_input,y_position_input,yaw_input,input_time,vel_x_input,vel_y_input,vel_w_input,x_ref,y_ref,yaw_ref,con_x_input,con_z_input,con_time,x_position_output,y_position_output,yaw_output,output_time,vel_x_output,vel_y_output,vel_w_output
1.01989,5.94071,1.24923,119.571,-0.0440305,-0.108214,0.0845734,5.7631,3.02675,0.9672,1.982,-0.0976792,119.579,1.01746,5.94493,1.24547,119.589,-0.696204,-0.324419,-0.608502,
1.01746,5.94493,1.24547,119.589,-0.696204,-0.324419,-0.608502,5.7631,3.02675,0.9672,1.98264,-0.0964864,119.6,1.0192,5.94225,1.21464,119.615,0.139603,-0.293965,-1.33877,
1.0192,5.94225,1.21464,119.615,0.139603,-0.293965,-1.33877,5.7631,3.02675,0.9672,1.98212,-0.0867202,119.619,1.01908,5.94778,1.21915,119.632,-0.312704,0.277505,-1.49662,
1.01908,5.94778,1.21915,119.632,-0.312704,0.277505,-1.49662,5.7631,3.02675,0.9672,1.98128,-0.0881419,119.639,1.02175,5.95189,1.20715,119.649,0.0408999,0.326814,0.130379,
1.02175,5.95189,1.20715,119.649,0.0408999,0.326814,0.130379,5.7631,3.02675,0.9672,1.97914,-0.0843443,119.659,1.02431,5.96725,1.20621,119.669,-0.00333241,0.193521,-0.640387,
1.02431,5.96725,1.20621,119.669,-0.00333241,0.193521,-0.640387,5.7631,3.02675,0.9672,1.97523,-0.0840442,119.68,1.04016,5.98044,1.17454,119.691,0.0551963,-0.185773,0.0472491,
1.04016,5.98044,1.17454,119.691,0.0551963,-0.185773,0.0472491,5.7631,3.02675,0.9672,1.96436,-0.0740135,119.7,1.04951,5.99774,1.15724,119.711,0.0978977,-0.403963,-0.404312,
1.04951,5.99774,1.15724,119.711,0.0978977,-0.403963,-0.404312,5.7631,3.02675,0.9672,1.95639,-0.0685286,119.719,1.05409,6.00827,1.15031,119.729,0.269427,0.0152237,-0.1893,
1.05409,6.00827,1.15031,119.729,0.269427,0.0152237,-0.1893,5.7631,3.02675,0.9672,1.95215,-0.0663302,119.741,1.05908,6.01981,1.12339,119.752,0.270918,0.093083,0.148966,
1.05908,6.01981,1.12339,119.752,0.270918,0.093083,0.148966,5.7631,3.02675,0.9672,1.94753,-0.0578065,119.758,1.06344,6.02642,1.12372,119.768,0.29106,0.114038,-0.44576,
1.06344,6.02642,1.12372,119.768,0.29106,0.114038,-0.44576,5.7631,3.02675,0.9672,1.94405,-0.0579037,119.779,1.06679,6.03667,1.11592,119.789,0.191614,-0.134756,0.195842,
1.06679,6.03667,1.11592,119.789,0.191614,-0.134756,0.195842,5.7631,3.02675,0.9672,1.94053,-0.0554351,119.809,1.07006,6.05277,1.09125,119.819,-0.502209,0.278452,-2.62103,
1.07006,6.05277,1.09125,119.819,-0.502209,0.278452,-2.62103,5.7631,3.02675,0.9672,1.93611,-0.047621,119.823,1.07122,6.05711,1.08248,119.833,-0.0269781,-0.0713316,-0.312114,
1.07122,6.05711,1.08248,119.833,-0.0269781,-0.0713316,-0.312114,5.7631,3.02675,0.9672,1.93476,-0.0448364,119.84,1.07702,6.06079,1.07528,119.85,-0.365065,-0.0761816,-2.38262,
1.07702,6.06079,1.07528,119.85,-0.365065,-0.0761816,-2.38262,5.7631,3.02675,0.9672,1.93097,-0.0425566,119.862,1.07875,6.06989,1.07603,119.872,-0.234052,-0.315666,0.425302,
1.07875,6.06989,1.07603,119.872,-0.234052,-0.315666,0.425302,5.82438,3.11714,0.9828,1.90955,-0.0383438,119.879,1.081,6.0732,1.07758,119.889,0.110887,-0.227819,1.22919,
1.081,6.0732,1.07758,119.889,0.110887,-0.227819,1.22919,5.82438,3.11714,0.9828,1.90778,-0.0388325,119.9,1.08051,6.08325,1.06639,119.91,-0.418353,0.350916,-1.60767,
1.08051,6.08325,1.06639,119.91,-0.418353,0.350916,-1.60767,5.82438,3.11714,0.9828,1.90639,-0.0352877,119.921,1.0705,6.08288,1.0978,119.932,-0.15993,-0.164107,-0.94151,
1.0705,6.08288,1.0978,119.932,-0.15993,-0.164107,-0.94151,5.82438,3.11714,0.9828,1.91184,-0.0452322,119.939,1.06307,6.08471,1.12856,119.953,-0.518341,0.346296,-0.283519,
1.06307,6.08471,1.12856,119.953,-0.518341,0.346296,-0.283519,5.82438,3.11714,0.9828,1.91553,-0.0549789,119.959,1.06152,6.09116,1.13739,119.973,0.0646495,-0.295499,1.00559,
1.06152,6.09116,1.13739,119.973,0.0646495,-0.295499,1.00559,5.82438,3.11714,0.9828,1.91531,-0.0577834,119.979,1.0572,6.0986,1.14943,119.992,-0.327227,0.0899377,0.662049,
1.05441,6.09645,1.17441,119.993,-0.2944,-1.05974,3.63739,5.82438,3.11714,0.9828,1.91826,-0.069508,120,1.05359,6.09548,1.17651,120.01,-0.253739,-1.12537,3.47473,
1.05359,6.09548,1.17651,120.01,-0.253739,-1.12537,3.47473,5.82438,3.11714,0.9828,1.91886,-0.0701796,120.019,1.03701,6.10269,1.1909,120.029,-0.554771,0.215784,1.16655,
1.03701,6.10269,1.1909,120.029,-0.554771,0.215784,1.16655,5.82438,3.11714,0.9828,1.92659,-0.0747394,120.042,1.02012,6.11756,1.23532,120.054,-0.358514,0.248077,-1.45212,
1.02012,6.11756,1.23532,120.054,-0.358514,0.248077,-1.45212,5.82438,3.11714,0.9828,1.93324,-0.0888079,120.061,1.02272,6.11313,1.24488,120.071,0.174053,0.0252848,0.531528,
1.02272,6.11313,1.24488,120.071,0.174053,0.0252848,0.531528,5.82438,3.11714,0.9828,1.93258,-0.0918434,120.078,1.01736,6.12159,1.24976,120.088,0.0117248,-0.194763,1.0589,
1.01736,6.12159,1.24976,120.088,0.0117248,-0.194763,1.0589,5.82438,3.11714,0.9828,1.93407,-0.0933931,120.1,1.01995,6.13176,1.29165,120.111,-0.621852,-0.051963,1.78213,
1.01995,6.13176,1.29165,120.111,-0.621852,-0.051963,1.78213,5.82438,3.11714,0.9828,1.931,-0.106659,120.119,1.00773,6.1308,1.32495,120.129,-0.21026,0.123217,0.413602,
1.00773,6.1308,1.32495,120.129,-0.21026,0.123217,0.413602,5.82438,3.11714,0.9828,1.93773,-0.117211,120.14,1.00701,6.13508,1.34182,120.15,0.027142,0.0755176,0.901588,
1.00701,6.13508,1.34182,120.15,0.027142,0.0755176,0.901588,5.82438,3.11714,0.9828,1.93742,-0.122562,120.159,1.00812,6.14637,1.3599,120.169,0.0108106,-0.0601078,0.0371246,
1.00812,6.14637,1.3599,120.169,0.0108106,-0.0601078,0.0371246,5.88424,3.20846,0.9984,1.91296,-0.123844,120.18,1.00209,6.15553,1.38038,120.191,-0.757281,0.373278,-1.00101,
1.00209,6.15553,1.38038,120.191,-0.757281,0.373278,-1.00101,5.88424,3.20846,0.9984,1.91459,-0.130329,120.199,0.996769,6.16225,1.39634,120.209,-0.54449,0.369663,0.514636,
0.996769,6.16225,1.39634,120.209,-0.54449,0.369663,0.514636,5.88424,3.20846,0.9984,1.91627,-0.135387,120.221,0.973081,6.16594,1.46712,120.231,-0.52148,0.524843,1.02105,
0.973081,6.16594,1.46712,120.231,-0.52148,0.524843,1.02105,5.88424,3.20846,0.9984,1.92811,-0.157805,120.24,0.972657,6.17245,1.46799,120.25,0.126237,-0.0108449,1.21331,
0.972657,6.17245,1.46799,120.25,0.126237,-0.0108449,1.21331,5.88424,3.20846,0.9984,1.92725,-0.158093,120.259,0.968659,6.17957,1.48364,120.269,0.0816075,-0.349274,0.412882,
0.968659,6.17957,1.48364,120.269,0.0816075,-0.349274,0.412882,5.88424,3.20846,0.9984,1.92817,-0.163049,120.28,0.961845,6.18705,1.46691,120.29,-0.0560926,-0.151726,0.184924,
0.961845,6.18705,1.46691,120.29,-0.0560926,-0.151726,0.184924,5.88424,3.20846,0.9984,1.93051,-0.157755,120.301,0.955164,6.18418,1.49261,120.311,-0.305956,-0.0231635,2.02377,
0.955164,6.18418,1.49261,120.311,-0.305956,-0.0231635,2.02377,5.88424,3.20846,0.9984,1.9345,-0.165891,120.321,0.948305,6.18955,1.49508,120.332,0.204243,-0.0925859,0.725154,
0.948305,6.18955,1.49508,120.332,0.204243,-0.0925859,0.725154,5.88424,3.20846,0.9984,1.93721,-0.166679,120.343,0.943645,6.21475,1.48659,120.353,0.0277398,-0.0378318,0.019666,
0.943645,6.21475,1.48659,120.353,0.0277398,-0.0378318,0.019666,5.88424,3.20846,0.9984,1.93547,-0.163991,120.359,0.941272,6.21573,1.49851,120.369,-0.417075,-0.334084,-0.678164,
0.941272,6.21573,1.49851,120.369,-0.417075,-0.334084,-0.678164,5.88424,3.20846,0.9984,1.93655,-0.167763,120.379,0.932939,6.23883,1.47097,120.389,-0.937585,-0.0492925,-3.06825,
0.932939,6.23883,1.47097,120.389,-0.937585,-0.0492925,-3.06825,5.88424,3.20846,0.9984,1.93709,-0.159044,120.4,0.929033,6.25491,1.47684,120.411,0.329344,0.10951,0.620249,
0.929033,6.25491,1.47684,120.411,0.329344,0.10951,0.620249,5.88424,3.20846,0.9984,1.93647,-0.160899,120.42,0.921684,6.29039,1.45891,120.43,-0.320665,0.164225,-1.42626,
0.921684,6.29039,1.45891,120.43,-0.320665,0.164225,-1.42626,5.88424,3.20846,0.9984,1.93443,-0.15522,120.447,0.917843,6.30669,1.44509,120.457,0.291021,0.49904,-0.200513,
0.917843,6.30669,1.44509,120.457,0.291021,0.49904,-0.200513,5.88424,3.20846,0.9984,1.93373,-0.150841,120.461,0.923847,6.32682,1.43328,120.475,0.397104,0.664851,-0.710288,
0.923847,6.32682,1.43328,120.475,0.397104,0.664851,-0.710288,5.94267,3.30072,1.014,1.90189,-0.142651,120.479,0.928998,6.33511,1.42696,120.489,0.0568874,0.624048,-0.415151,
0.928998,6.33511,1.42696,120.489,0.0568874,0.624048,-0.415151,5.94267,3.30072,1.014,1.89784,-0.140645,120.503,0.930989,6.34534,1.4378,120.513,-0.374476,-0.310087,-0.535264,
0.930989,6.34534,1.4378,120.513,-0.374476,-0.310087,-0.535264,5.94267,3.30072,1.014,1.89509,-0.144074,120.517,0.929223,6.34353,1.43946,120.528,-0.496073,-0.485261,-1.08961,
0.929223,6.34353,1.43946,120.528,-0.496073,-0.485261,-1.08961,5.94267,3.30072,1.014,1.8963,-0.144602,120.537,0.925081,6.34436,1.44312,120.547,0.0691991,-0.306138,-0.150668,
0.925081,6.34436,1.44312,120.547,0.0691991,-0.306138,-0.150668,5.94267,3.30072,1.014,1.89828,-0.14576,120.56,0.921524,6.3519,1.44339,120.57,0.0966053,-0.0837204,0.629941,
0.921524,6.3519,1.44339,120.57,0.0966053,-0.0837204,0.629941,5.94267,3.30072,1.014,1.89884,-0.145847,120.58,0.925682,6.364,1.42525,120.591,0.472467,-0.157543,0.0380792,
0.925682,6.364,1.42525,120.591,0.472467,-0.157543,0.0380792,5.94267,3.30072,1.014,1.89468,-0.140105,120.6,0.927777,6.38189,1.43537,120.61,0.0242525,0.227167,0.282705,
0.927777,6.38189,1.43537,120.61,0.0242525,0.227167,0.282705,5.94267,3.30072,1.014,1.8906,-0.143305,120.619,0.928619,6.39467,1.44523,120.63,-0.0236128,0.33558,-0.214936,
0.928619,6.39467,1.44523,120.63,-0.0236128,0.33558,-0.214936,5.94267,3.30072,1.014,1.88802,-0.14643,120.64,0.930464,6.40558,1.44807,120.65,0.119779,0.189454,-0.140943,
0.930464,6.40558,1.44807,120.65,0.119779,0.189454,-0.140943,5.94267,3.30072,1.014,1.88523,-0.14733,120.66,0.928311,6.4159,1.44416,120.672,0.0383758,-0.0831334,0.0159908,
0.928311,6.4159,1.44416,120.672,0.0383758,-0.0831334,0.0159908,5.94267,3.30072,1.014,1.8846,-0.146092,120.68,0.927275,6.41466,1.44123,120.692,0.0513182,-0.664664,1.12436,
0.927275,6.41466,1.44123,120.692,0.0513182,-0.664664,1.12436,5.94267,3.30072,1.014,1.88534,-0.145164,120.701,0.927878,6.41767,1.44911,120.711,-0.00380447,-0.0597485,1.04875,
0.927878,6.41767,1.44911,120.711,-0.00380447,-0.0597485,1.04875,5.94267,3.30072,1.014,1.88453,-0.147658,120.722,0.926225,6.42643,1.4443,120.732,0.0159958,0.00310619,1.97304,
0.926225,6.42643,1.4443,120.732,0.0159958,0.00310619,1.97304,5.94267,3.30072,1.014,1.8839,-0.146139,120.739,0.926558,6.43079,1.44598,120.751,0.00808998,0.345544,-0.287952,
0.926558,6.43079,1.44598,120.751,0.00808998,0.345544,-0.287952,5.94267,3.30072,1.014,1.883,-0.146669,120.761,0.928224,6.44249,1.44185,120.771,-0.0108743,-0.0215498,0.016525,
0.928224,6.44249,1.44185,120.771,-0.0108743,-0.0215498,0.016525,5.99965,3.39387,1.0296,1.85276,-0.140913,120.779,0.929622,6.44778,1.42714,120.79,0.0130009,-0.126485,-0.489199,
0.929622,6.44778,1.42714,120.79,0.0130009,-0.126485,-0.489199,5.99965,3.39387,1.0296,1.85114,-0.136251,120.8,0.928057,6.45291,1.42796,120.81,0.0403973,0.0120772,0.083002,
0.928057,6.45291,1.42796,120.81,0.0403973,0.0120772,0.083002,6.05517,3.4879,1.0452,1.82171,-0.13206,120.82,0.926645,6.45889,1.41883,120.83,0.430661,0.0706759,0.530982,
0.926645,6.45889,1.41883,120.83,0.430661,0.0706759,0.530982,6.05517,3.4879,1.0452,1.82135,-0.129167,120.84,0.927073,6.47036,1.42925,120.85,0.188678,-0.237486,1.76815,
0.927073,6.47036,1.42925,120.85,0.188678,-0.237486,1.76815,6.05517,3.4879,1.0452,1.81917,-0.132462,120.86,0.925474,6.4711,1.43436,120.87,-0.0610836,0.0583945,-0.212455,
0.925474,6.4711,1.43436,120.87,-0.0610836,0.0583945,-0.212455,6.05517,3.4879,1.0452,1.81982,-0.134084,120.88,0.9287,6.47287,1.42032,120.89,0.745103,-0.343706,-0.679859,
0.9287,6.47287,1.42032,120.89,0.745103,-0.343706,-0.679859,6.10922,3.58278,1.0608,1.78672,-0.125192,120.9,0.929137,6.47824,1.39978,120.91,-0.106871,-0.0294613,0.14371,
0.929137,6.47824,1.39978,120.91,-0.106871,-0.0294613,0.14371,6.10922,3.58278,1.0608,1.78555,-0.118681,120.921,0.9265,6.48405,1.4022,120.931,0.0789287,0.173947,0.0509308,
0.9265,6.48405,1.4022,120.931,0.0789287,0.173947,0.0509308,6.10922,3.58278,1.0608,1.7858,-0.119443,120.942,0.934275,6.49731,1.38903,120.952,0.190825,-0.0144113,0.53159,
0.934275,6.49731,1.38903,120.952,0.190825,-0.0144113,0.53159,6.16179,3.6785,1.0764,1.74679,-0.110827,120.96,0.933525,6.50699,1.38859,120.97,-0.0499562,-0.140678,0.0575708,
0.933525,6.50699,1.38859,120.97,-0.0499562,-0.140678,0.0575708,6.21285,3.77502,1.092,1.71058,-0.106232,120.98,0.938634,6.50623,1.37701,120.99,0.470359,-0.362412,0.875403,
0.938634,6.50623,1.37701,120.99,0.470359,-0.362412,0.875403,6.21285,3.77502,1.092,1.70839,-0.102562,121,0.945824,6.50869,1.35839,121.01,0.245445,0.0224612,0.60522,
0.945824,6.50869,1.35839,121.01,0.245445,0.0224612,0.60522,6.21285,3.77502,1.092,1.70474,-0.0966627,121.02,0.953784,6.51347,1.35561,121.031,0.296556,-0.436876,-0.119906,
0.953784,6.51347,1.35561,121.031,0.296556,-0.436876,-0.119906,6.21285,3.77502,1.092,1.70033,-0.0957785,121.039,0.953602,6.51362,1.33009,121.049,0.115453,-0.240913,-0.804513,
0.953602,6.51362,1.33009,121.049,0.115453,-0.240913,-0.804513,6.21285,3.77502,1.092,1.70038,-0.0876961,121.058,0.966945,6.52983,1.33584,121.068,0.229334,0.241022,-0.807571,
0.966945,6.52983,1.33584,121.068,0.229334,0.241022,-0.807571,6.31043,3.9704,1.1232,1.61754,-0.0806166,121.081,0.971791,6.53757,1.32829,121.091,0.0536741,0.117568,-0.874428,
0.971791,6.53757,1.32829,121.091,0.0536741,0.117568,-0.874428,6.31043,3.9704,1.1232,1.61403,-0.0782212,121.1,0.979723,6.55254,1.3135,121.11,-0.0306705,0.0648628,-0.410451,
0.979723,6.55254,1.3135,121.11,-0.0306705,0.0648628,-0.410451,6.35692,4.06921,1.1388,1.56866,-0.0690906,121.119,0.981273,6.56273,1.30761,121.129,0.24475,-0.00848707,1.25108,
0.981273,6.56273,1.30761,121.129,0.24475,-0.00848707,1.25108,6.40187,4.16873,1.1544,1.52519,-0.0627692,121.137,0.98314,6.57558,1.30147,121.147,0.104258,-0.148028,0.169958,
0.98314,6.57558,1.30147,121.147,0.104258,-0.148028,0.169958,6.44525,4.26894,1.17,1.47958,-0.0563732,121.162,0.98194,6.59273,1.29044,121.172,-0.0785269,-0.0181445,-1.23494,
0.98194,6.59273,1.29044,121.172,-0.0785269,-0.0181445,-1.23494,6.44525,4.26894,1.17,1.47685,-0.0528738,121.179,0.98677,6.59567,1.28917,121.189,0.124896,0.0972253,-0.586053,
0.98677,6.59567,1.28917,121.189,0.124896,0.0972253,-0.586053,6.48707,4.36981,1.1856,1.43052,-0.0480235,121.198,0.989915,6.60884,1.27841,121.208,0.0166134,0.0614608,-0.584274,
0.989915,6.60884,1.27841,121.208,0.0166134,0.0614608,-0.584274,6.52731,4.47133,1.2012,1.38152,-0.0401641,121.221,0.991497,6.61933,1.27296,121.231,-0.381221,0.254205,-1.56838,
0.991497,6.61933,1.27296,121.231,-0.381221,0.254205,-1.56838,6.52731,4.47133,1.2012,1.37896,-0.0384295,121.24,0.989929,6.6276,1.27724,121.25,0.127063,0.247151,-0.489695,
0.989929,6.6276,1.27724,121.25,0.127063,0.247151,-0.489695,6.56596,4.57346,1.2168,1.3312,-0.0353389,121.264,0.989063,6.63288,1.28684,121.274,-0.0487982,-0.0750359,0.244351,
0.989063,6.63288,1.28684,121.274,-0.0487982,-0.0750359,0.244351,6.56596,4.57346,1.2168,1.33044,-0.0383738,121.278,0.988155,6.63474,1.28105,121.289,-0.41986,0.00824363,-1.02592,
0.988155,6.63474,1.28105,121.289,-0.41986,0.00824363,-1.02592,6.56596,4.57346,1.2168,1.3304,-0.0365429,121.299,0.986189,6.63967,1.28809,121.31,-0.0304194,0.175851,0.48971,
0.986189,6.63967,1.28809,121.31,-0.0304194,0.175851,0.48971,6.56596,4.57346,1.2168,1.33015,-0.0387694,121.323,0.986549,6.65154,1.29361,121.333,0.359168,-0.236413,1.79994,
0.986549,6.65154,1.29361,121.333,0.359168,-0.236413,1.79994,6.60302,4.67618,1.2324,1.27963,-0.0360727,121.34,0.993008,6.66246,1.29565,121.35,0.0979292,-0.150859,0.210623,
0.993008,6.66246,1.29565,121.35,0.0979292,-0.150859,0.210623,6.63846,4.77946,1.248,1.22605,-0.0322721,121.358,1.00239,6.67329,1.30243,121.368,0.12635,0.157511,-0.047915,
1.00239,6.67329,1.30243,121.368,0.12635,0.157511,-0.047915,6.63846,4.77946,1.248,1.22104,-0.0344123,121.379,1.00226,6.6844,1.29835,121.389,0.105893,-0.27398,1.8654,
1.00226,6.6844,1.29835,121.389,0.105893,-0.27398,1.8654,6.6723,4.88329,1.2636,1.16851,-0.0286775,121.401,1.0056,6.69179,1.3068,121.411,0.190238,-0.247644,1.113,
1.0056,6.69179,1.3068,121.411,0.190238,-0.247644,1.113,6.7045,4.98763,1.2792,1.11447,-0.0269012,121.421,1.00329,6.70706,1.30526,121.431,-0.514518,0.103914,-0.621872,
1.00329,6.70706,1.30526,121.431,-0.514518,0.103914,-0.621872,6.7045,4.98763,1.2792,1.11213,-0.0264096,121.439,1.00157,6.72054,1.29834,121.449,0.0495101,0.0488664,0.0969776,
1.00157,6.72054,1.29834,121.449,0.0495101,0.0488664,0.0969776,6.73508,5.09246,1.2948,1.05729,-0.0197748,121.459,0.999259,6.7305,1.3009,121.469,0.383719,0.210896,0.864136,
0.999259,6.7305,1.3009,121.469,0.383719,0.210896,0.864136,6.76402,5.19776,1.3104,1.0021,-0.0161317,121.479,0.999458,6.7409,1.2999,121.489,-0.116814,-0.105417,-0.682037,
0.999458,6.7409,1.2999,121.489,-0.116814,-0.105417,-0.682037,6.76402,5.19776,1.3104,0.99997,-0.0158094,121.499,1.00222,6.7507,1.29755,121.509,0.17067,0.0785045,0.201296,
1.00222,6.7507,1.29755,121.509,0.17067,0.0785045,0.201296,6.79131,5.30349,1.326,0.942633,-0.0106182,121.52,1.00315,6.75716,1.29357,121.53,0.145813,-0.299219,-0.283571,
1.00315,6.75716,1.29357,121.53,0.145813,-0.299219,-0.283571,6.79131,5.30349,1.326,0.941086,-0.00935333,121.539,1.00302,6.76534,1.29106,121.549,0.0348494,0.103736,-0.759802,
1.00302,6.76534,1.29106,121.549,0.0348494,0.103736,-0.759802,6.81695,5.40964,1.3416,0.883884,-0.00411367,121.559,1.0013,6.78059,1.25946,121.569,-0.071471,-0.0480057,0.0452213,
1.0013,6.78059,1.25946,121.569,-0.071471,-0.0480057,0.0452213,6.84092,5.51617,1.3572,0.824714,0.0103388,121.579,1.0072,6.79342,1.2174,121.589,0.0624155,-0.0151951,-0.0659829,
1.0072,6.79342,1.2174,121.589,0.0624155,-0.0151951,-0.0659829,6.86324,5.62306,1.3728,0.763718,0.0281162,121.599,1.01896,6.79793,1.18499,121.609,0.641837,0.158792,-3.72452,
1.01896,6.79793,1.18499,121.609,0.641837,0.158792,-3.72452,6.86324,5.62306,1.3728,0.76049,0.0383956,121.621,1.03248,6.8122,1.16657,121.631,0.351865,-0.237101,2.90055,
1.03248,6.8122,1.16657,121.631,0.351865,-0.237101,2.90055,6.88388,5.73029,1.3884,0.697589,0.0486815,121.64,1.0377,6.81986,1.17483,121.65,0.15326,-0.0255697,-0.920181,
1.0377,6.81986,1.17483,121.65,0.15326,-0.0255697,-0.920181,6.90285,5.83783,1.404,0.637004,0.050527,121.659,1.04383,6.82388,1.15573,121.669,0.347306,0.0327234,0.40496,
1.04383,6.82388,1.15573,121.669,0.347306,0.0327234,0.40496,6.90285,5.83783,1.404,0.635131,0.0565752,121.679,1.04641,6.83259,1.14597,121.689,0.182483,0.0208221,0.0937637,
1.04641,6.83259,1.14597,121.689,0.182483,0.0208221,0.0937637,6.92014,5.94565,1.4196,0.572334,0.063624,121.7,1.05306,6.83497,1.13747,121.71,0.181978,-0.112416,-0.708152,
1.05306,6.83497,1.13747,121.71,0.181978,-0.112416,-0.708152,6.92014,5.94565,1.4196,0.570793,0.0663233,121.72,1.05647,6.84337,1.1316,121.73,0.0662078,0.0397156,-0.275002,
1.05647,6.84337,1.1316,121.73,0.0662078,0.0397156,-0.275002,6.92014,5.94565,1.4196,0.568639,0.0681842,121.739,1.05868,6.85197,1.12693,121.749,0.0368044,-0.106707,0.82566,
1.05868,6.85197,1.12693,121.749,0.0368044,-0.106707,0.82566,6.93575,6.05373,1.4352,0.503489,0.0731263,121.757,1.05312,6.86202,1.1522,121.768,-0.442586,0.153226,1.94716,
1.05312,6.86202,1.1522,121.768,-0.442586,0.153226,1.94716,6.93575,6.05373,1.4352,0.502141,0.0651361,121.78,1.05436,6.87157,1.14865,121.79,0.107477,-0.0235335,0.705435,
1.05436,6.87157,1.14865,121.79,0.107477,-0.0235335,0.705435,6.94966,6.16204,1.4508,0.434328,0.0692197,121.801,1.06196,6.87985,1.14407,121.811,0.41215,0.0796168,1.45539,
1.06196,6.87985,1.14407,121.811,0.41215,0.0796168,1.45539,6.94966,6.16204,1.4508,0.431702,0.0706752,121.821,1.05842,6.89174,1.14179,121.831,0.10611,0.199811,-0.0164399,
1.05842,6.89174,1.14179,121.831,0.10611,0.199811,-0.0164399,6.96189,6.27055,1.4664,0.361558,0.0738745,121.84,1.05884,6.90358,1.14859,121.85,0.0484196,0.0701096,0.103365,
1.05884,6.90358,1.14859,121.85,0.0484196,0.0701096,0.103365,6.97242,6.37924,1.482,0.288433,0.0737068,121.859,1.05783,6.91052,1.13529,121.869,-0.346042,-0.0372262,-0.787911,
1.05783,6.91052,1.13529,121.869,-0.346042,-0.0372262,-0.787911,6.97242,6.37924,1.482,0.287034,0.0779166,121.882,1.05002,6.92392,1.17092,121.892,-0.552713,0.261853,1.24515,
1.05002,6.92392,1.17092,121.892,-0.552713,0.261853,1.24515,6.98126,6.48808,1.4976,0.2119,0.0681364,121.9,1.04846,6.92852,1.17199,121.91,0.106877,-0.0460544,0.999718,
1.04846,6.92852,1.17199,121.91,0.106877,-0.0460544,0.999718,6.98126,6.48808,1.4976,0.210985,0.0677842,121.921,1.04802,6.93562,1.16061,121.931,0.0714889,-0.0229602,1.75883,
1.04802,6.93562,1.16061,121.931,0.0714889,-0.0229602,1.75883,6.98839,6.59705,1.5132,0.134086,0.0723784,121.941,1.04329,6.94343,1.17168,121.951,-0.0279152,-0.00585394,0.0330641,
1.04329,6.94343,1.17168,121.951,-0.0279152,-0.00585394,0.0330641,6.98839,6.59705,1.5132,0.132684,0.0688806,121.962,1.04008,6.95203,1.17373,121.973,0.0739201,0.0388911,1.02153,
1.04008,6.95203,1.17373,121.973,0.0739201,0.0388911,1.02153,6.99383,6.70611,1.5288,0.0532112,0.0687245,121.978,1.03922,6.9563,1.16942,121.988,0.0318752,0.0417713,-0.0698465,
1.03922,6.9563,1.16942,121.988,0.0318752,0.0417713,-0.0698465,6.99383,6.70611,1.5288,0.0522757,0.0700889,122.001,1.03667,6.95757,1.1512,122.013,-0.204499,0.0456333,-1.07544,
1.03667,6.95757,1.1512,122.013,-0.204499,0.0456333,-1.07544,6.99383,6.70611,1.5288,0.0521254,0.0758585,122.02,1.03653,6.95936,1.14466,122.03,-0.035909,-0.048466,0.028822,
1.03653,6.95936,1.14466,122.03,-0.035909,-0.048466,0.028822,6.99383,6.70611,1.5288,0.051776,0.0779344,122.039,1.03733,6.96799,1.13963,122.052,0.385791,-0.210156,1.82409,
1.03733,6.96799,1.13963,122.052,0.385791,-0.210156,1.82409,6.99756,6.81525,1.5444,-0.0302325,0.0795286,122.059,1.0326,6.96708,1.12775,122.069,0.0785827,-0.249188,0.19779,
1.0326,6.96708,1.12775,122.069,0.0785827,-0.249188,0.19779,6.99756,6.81525,1.5444,-0.0300557,0.0832909,122.079,1.03497,6.97521,1.11522,122.089,0.00841217,-0.270442,-0.29293,
1.03497,6.97521,1.11522,122.089,0.00841217,-0.270442,-0.29293,6.99756,6.81525,1.5444,-0.031734,0.0872595,122.1,1.03855,6.98294,1.10567,122.11,0.187309,-0.0363469,0.16593,
1.03855,6.98294,1.10567,122.11,0.187309,-0.0363469,0.16593,6.99756,6.81525,1.5444,-0.0333651,0.0902872,122.12,1.04375,6.99432,1.10532,122.131,0.207207,0.0110585,0.250736,
1.04375,6.99432,1.10532,122.131,0.207207,0.0110585,0.250736,6.99756,6.81525,1.5444,-0.0357654,0.0904029,122.14,1.04994,6.99376,1.05902,122.15,0.415233,0.0384893,-0.465037,
1.04994,6.99376,1.05902,122.15,0.415233,0.0384893,-0.465037,6.99756,6.81525,1.5444,-0.0358163,0.105054,122.161,1.05949,6.99904,1.03516,122.171,0.139052,0.249465,-0.185898,
1.05949,6.99904,1.03516,122.171,0.139052,0.249465,-0.185898,6.99756,6.81525,1.5444,-0.0371114,0.112625,122.18,1.05815,7.00154,1.03445,122.19,0.0757815,-0.521206,2.03234,
1.05815,7.00154,1.03445,122.19,0.0757815,-0.521206,2.03234,6.99756,6.81525,1.5444,-0.0375765,0.112861,122.2,1.06046,7.00915,1.05366,122.211,-0.163957,0.0762804,-0.0991622,
